s (1,1) 23
(61,85) (60,85) 66
(61,85) (62,85) 14
(62,85) (61,85) 134
(62,85) (63,85) 100
(63,85) (62,85) 42
(63,85) (64,85) 115
(64,85) (63,85) 44
(64,85) (65,85) 105
(65,85) (64,85) 24
(65,85) (66,85) 59
(66,85) (65,85) 107
(66,85) (67,85) 19
(67,85) (66,85) 51
(67,85) (68,85) 147
(68,85) (67,85) 60
(68,85) (69,85) 75
(69,85) (68,85) 149
(69,85) (70,85) 59
(70,85) (69,85) 28
(70,85) (71,85) 53
(71,85) (70,85) 65
(71,85) (72,85) 25
(72,85) (71,85) 108
(72,85) (73,85) 27
(73,85) (72,85) 12
(73,85) (74,85) 145
(74,85) (73,85) 32
(74,85) (75,85) 71
(75,85) (74,85) 72
(75,85) (76,85) 63
(76,85) (75,85) 72
(76,85) (77,85) 144
(77,85) (76,85) 50
(77,85) (78,85) 95
(78,85) (77,85) 101
(78,85) (79,85) 48
(79,85) (78,85) 8
(79,85) (80,85) 71
(80,85) (79,85) 25
(80,85) (81,85) 128
(81,85) (80,85) 114
(81,85) (82,85) 118
(82,85) (81,85) 41
(82,85) (83,85) 77
(83,85) (82,85) 44
(83,85) (84,85) 142
(84,85) (83,85) 59
(84,85) (85,85) 44
(85,85) (84,85) 145
(85,85) (86,85) 109
(86,85) (85,85) 16
(86,85) (87,85) 134
(87,85) (86,85) 142
(87,85) (88,85) 16
(88,85) (87,85) 128
(88,85) (89,85) 39
(89,85) (88,85) 148
(89,85) (90,85) 71
(90,85) (89,85) 77
(90,85) (91,85) 59
(91,85) (90,85) 114
(91,85) (92,85) 5
(92,85) (91,85) 21
(92,85) (93,85) 46
(93,85) (92,85) 111
(93,85) (94,85) 141
(94,85) (93,85) 37
(94,85) (95,85) 40
(95,85) (94,85) 47
(95,85) (96,85) 110
(96,85) (95,85) 119
(96,85) (97,85) 128
(97,85) (96,85) 132
(97,85) (98,85) 51
(98,85) (97,85) 64
(98,85) (99,85) 94
(99,85) (98,85) 104
(99,85) (100,85) 150
(100,85) (99,85) 121
(100,85) (101,85) 86
(101,85) (100,85) 120
(101,85) (102,85) 101
(102,85) (101,85) 67
(102,85) (103,85) 149
(103,85) (102,85) 138
(103,85) (104,85) 8
(104,85) (103,85) 68
(104,85) (105,85) 63
(105,85) (104,85) 17
(105,85) (106,85) 7
(106,85) (105,85) 60
(106,85) (107,85) 7
(107,85) (106,85) 122
(107,85) (108,85) 72
(108,85) (107,85) 82
(108,85) (109,85) 96
(109,85) (108,85) 70
(109,85) (110,85) 105
(110,85) (109,85) 42
(110,85) (111,85) 125
(111,85) (110,85) 23
(111,85) (112,85) 56
(112,85) (111,85) 67
(112,85) (113,85) 70
(113,85) (112,85) 10
(113,85) (114,85) 6
(114,85) (113,85) 17
(114,85) (115,85) 1
(115,85) (114,85) 112
(115,85) (116,85) 149
(116,85) (115,85) 91
(116,85) (117,85) 140
(117,85) (116,85) 111
(117,85) (118,85) 76
(118,85) (117,85) 70
(118,85) (119,85) 126
(119,85) (118,85) 123
(119,85) (120,85) 83
(120,85) (119,85) 138
(120,85) (121,85) 30
(121,85) (120,85) 128
(121,85) (122,85) 83
(122,85) (121,85) 8
(122,85) (123,85) 55
(123,85) (122,85) 90
(123,85) (124,85) 29
(124,85) (123,85) 14
(124,85) (125,85) 7
(125,85) (124,85) 131
(125,85) (126,85) 7
(126,85) (125,85) 9
(126,85) (127,85) 71
(127,85) (126,85) 140
(127,85) (128,85) 59
(128,85) (127,85) 39
(128,85) (129,85) 4
(129,85) (128,85) 17
(129,85) (130,85) 118
(130,85) (129,85) 25
(130,85) (131,85) 44
(131,85) (130,85) 19
(131,85) (132,85) 114
(132,85) (131,85) 139
(132,85) (133,85) 23
(133,85) (132,85) 25
(133,85) (134,85) 78
(134,85) (133,85) 144
(134,85) (135,85) 28
(135,85) (134,85) 125
(135,85) (136,85) 140
(136,85) (135,85) 74
(136,85) (137,85) 141
(137,85) (136,85) 39
(137,85) (138,85) 101
(138,85) (137,85) 84
(138,85) (139,85) 115
(139,85) (138,85) 40
(139,85) (140,85) 125
(140,85) (139,85) 127
(140,85) (141,85) 11
(141,85) (140,85) 18
(141,85) (142,85) 16
(142,85) (141,85) 116
(142,85) (143,85) 64
(143,85) (142,85) 67
(143,85) (144,85) 66
(144,85) (143,85) 41
(144,85) (145,85) 95
(145,85) (144,85) 6
(145,85) (146,85) 90
(146,85) (145,85) 19
(146,85) (147,85) 39
(147,85) (146,85) 95
(147,85) (148,85) 89
(148,85) (147,85) 139
(148,85) (149,85) 61
(149,85) (148,85) 70
(149,85) (150,85) 38
(150,85) (149,85) 3
(150,85) (151,85) 59
(151,85) (150,85) 110
(151,85) (152,85) 20
(152,85) (151,85) 80
(152,85) (153,85) 12
(153,85) (152,85) 19
(153,85) (154,85) 25
(154,85) (153,85) 15
(154,85) (155,85) 103
(155,85) (154,85) 19
(155,85) (156,85) 145
(156,85) (155,85) 92
(156,85) (157,85) 102
(157,85) (156,85) 45
(157,85) (158,85) 92
(158,85) (157,85) 89
(158,85) (159,85) 115
(159,85) (158,85) 14
(159,85) (160,85) 129
(160,85) (159,85) 43
(160,85) (161,85) 22
(161,85) (160,85) 37
(161,85) (162,85) 66
(162,85) (161,85) 97
(162,85) (163,85) 122
(163,85) (162,85) 54
(163,85) (164,85) 138
(164,85) (163,85) 39
(164,85) (165,85) 49
(165,85) (164,85) 132
(165,85) (166,85) 91
(166,85) (165,85) 81
(166,85) (167,85) 56
(167,85) (166,85) 41
(167,85) (168,85) 58
(168,85) (167,85) 136
(168,85) (169,85) 66
(169,85) (168,85) 101
(169,85) (170,85) 18
(170,85) (169,85) 81
(1,86) (2,86) 83
(2,86) (1,86) 90
(2,86) (3,86) 59
(3,86) (2,86) 144
(3,86) (4,86) 69
(4,86) (3,86) 56
(4,86) (5,86) 104
(5,86) (4,86) 31
(5,86) (6,86) 46
(6,86) (5,86) 2
(6,86) (7,86) 83
(7,86) (6,86) 35
(7,86) (8,86) 135
(8,86) (7,86) 35
(8,86) (9,86) 125
(9,86) (8,86) 80
(9,86) (10,86) 7
(10,86) (9,86) 86
(10,86) (11,86) 134
(11,86) (10,86) 77
(11,86) (12,86) 6
(12,86) (11,86) 120
(12,86) (13,86) 9
(13,86) (12,86) 113
(13,86) (14,86) 148
(14,86) (13,86) 96
(14,86) (15,86) 78
(15,86) (14,86) 108
(15,86) (16,86) 74
(16,86) (15,86) 127
(16,86) (17,86) 37
(17,86) (16,86) 64
(17,86) (18,86) 32
(18,86) (17,86) 105
(18,86) (19,86) 92
(19,86) (18,86) 65
(19,86) (20,86) 140
(20,86) (19,86) 143
(20,86) (21,86) 95
(21,86) (20,86) 29
(21,86) (22,86) 97
(22,86) (21,86) 100
(22,86) (23,86) 132
(23,86) (22,86) 134
(23,86) (24,86) 77
(24,86) (23,86) 110
(24,86) (25,86) 148
(25,86) (24,86) 124
(25,86) (26,86) 143
(26,86) (25,86) 78
(26,86) (27,86) 141
(27,86) (26,86) 15
(27,86) (28,86) 83
(28,86) (27,86) 13
(28,86) (29,86) 52
(29,86) (28,86) 23
(29,86) (30,86) 131
(30,86) (29,86) 45
(30,86) (31,86) 102
(31,86) (30,86) 70
(31,86) (32,86) 39
(32,86) (31,86) 91
(32,86) (33,86) 28
(33,86) (32,86) 56
(33,86) (34,86) 150
(34,86) (33,86) 44
(34,86) (35,86) 104
(35,86) (34,86) 71
(35,86) (36,86) 86
(36,86) (35,86) 63
(36,86) (37,86) 73
(37,86) (36,86) 100
(37,86) (38,86) 44
(38,86) (37,86) 40
(38,86) (39,86) 128
(39,86) (38,86) 129
(39,86) (40,86) 148
(40,86) (39,86) 76
(40,86) (41,86) 20
(41,86) (40,86) 130
(41,86) (42,86) 68
(42,86) (41,86) 113
(42,86) (43,86) 22
(43,86) (42,86) 111
(43,86) (44,86) 143
(44,86) (43,86) 25
(44,86) (45,86) 84
(45,86) (44,86) 99
(45,86) (46,86) 33
(46,86) (45,86) 35
(46,86) (47,86) 70
(47,86) (46,86) 26
(47,86) (48,86) 140
(48,86) (47,86) 148
(48,86) (49,86) 146
(49,86) (48,86) 43
(49,86) (50,86) 61
(50,86) (49,86) 30
(50,86) (51,86) 150
(51,86) (50,86) 18
(51,86) (52,86) 13
(52,86) (51,86) 71
(52,86) (53,86) 62
(53,86) (52,86) 145
(53,86) (54,86) 93
(54,86) (53,86) 48
(54,86) (55,86) 2
(55,86) (54,86) 44
(55,86) (56,86) 12
(56,86) (55,86) 137
(56,86) (57,86) 27
(57,86) (56,86) 148
(57,86) (58,86) 66
(58,86) (57,86) 13
(58,86) (59,86) 29
(59,86) (58,86) 93
(59,86) (60,86) 58
(60,86) (59,86) 23
(60,86) (61,86) 61
(61,86) (60,86) 111
(61,86) (62,86) 148
(62,86) (61,86) 16
(62,86) (63,86) 26
(63,86) (62,86) 6
(63,86) (64,86) 111
(64,86) (63,86) 103
(64,86) (65,86) 23
(65,86) (64,86) 26
(65,86) (66,86) 143
(66,86) (65,86) 91
(66,86) (67,86) 134
(67,86) (66,86) 80
(67,86) (68,86) 32
(68,86) (67,86) 67
(68,86) (69,86) 76
(69,86) (68,86) 86
(69,86) (70,86) 44
(70,86) (69,86) 26
(70,86) (71,86) 128
(71,86) (70,86) 114
(71,86) (72,86) 33
(72,86) (71,86) 45
(72,86) (73,86) 76
(73,86) (72,86) 131
(73,86) (74,86) 25
(74,86) (73,86) 142
(74,86) (75,86) 56
(75,86) (74,86) 149
(75,86) (76,86) 17
(76,86) (75,86) 58
(76,86) (77,86) 135
(77,86) (76,86) 138
(77,86) (78,86) 120
(78,86) (77,86) 74
(78,86) (79,86) 139
(79,86) (78,86) 47
(79,86) (80,86) 125
(80,86) (79,86) 52
(80,86) (81,86) 76
(81,86) (80,86) 76
(81,86) (82,86) 106
(82,86) (81,86) 126
(82,86) (83,86) 46
(83,86) (82,86) 67
(83,86) (84,86) 54
(84,86) (83,86) 27
(84,86) (85,86) 75
(85,86) (84,86) 33
(85,86) (86,86) 16
(86,86) (85,86) 13
(86,86) (87,86) 50
(87,86) (86,86) 138
(87,86) (88,86) 39
(88,86) (87,86) 56
(88,86) (89,86) 26
(89,86) (88,86) 41
(89,86) (90,86) 104
(90,86) (89,86) 11
(90,86) (91,86) 142
(91,86) (90,86) 103
(91,86) (92,86) 47
(92,86) (91,86) 100
(92,86) (93,86) 30
(93,86) (92,86) 136
(93,86) (94,86) 144
(94,86) (93,86) 101
(94,86) (95,86) 55
(95,86) (94,86) 53
(95,86) (96,86) 19
(96,86) (95,86) 88
(96,86) (97,86) 118
(97,86) (96,86) 34
(97,86) (98,86) 63
(98,86) (97,86) 1
(98,86) (99,86) 103
(99,86) (98,86) 43
(99,86) (100,86) 17
(100,86) (99,86) 100
(100,86) (101,86) 87
(101,86) (100,86) 131
(101,86) (102,86) 65
(102,86) (101,86) 82
(102,86) (103,86) 138
(103,86) (102,86) 100
(103,86) (104,86) 87
(104,86) (103,86) 40
(104,86) (105,86) 73
(105,86) (104,86) 104
(105,86) (106,86) 135
(106,86) (105,86) 53
(106,86) (107,86) 29
(107,86) (106,86) 145
(107,86) (108,86) 75
(108,86) (107,86) 49
(108,86) (109,86) 128
(109,86) (108,86) 41
(109,86) (110,86) 16
(110,86) (109,86) 1
(110,86) (111,86) 56
(111,86) (110,86) 5
(111,86) (112,86) 132
(112,86) (111,86) 90
(112,86) (113,86) 132
(113,86) (112,86) 131
(113,86) (114,86) 70
(114,86) (113,86) 146
(114,86) (115,86) 65
(115,86) (114,86) 121
(115,86) (116,86) 100
(116,86) (115,86) 21
(116,86) (117,86) 2
(117,86) (116,86) 47
(117,86) (118,86) 83
(118,86) (117,86) 51
(118,86) (119,86) 14
(119,86) (118,86) 109
(119,86) (120,86) 99
(120,86) (119,86) 95
(120,86) (121,86) 8
(121,86) (120,86) 51
(121,86) (122,86) 87
(122,86) (121,86) 83
(122,86) (123,86) 111
(123,86) (122,86) 77
(123,86) (124,86) 22
(124,86) (123,86) 76
(124,86) (125,86) 85
(125,86) (124,86) 138
(125,86) (126,86) 42
(126,86) (125,86) 22
(126,86) (127,86) 115
(127,86) (126,86) 79
(127,86) (128,86) 115
(128,86) (127,86) 4
(128,86) (129,86) 20
(129,86) (128,86) 118
(129,86) (130,86) 68
(130,86) (129,86) 2
(130,86) (131,86) 96
(131,86) (130,86) 98
(131,86) (132,86) 90
(132,86) (131,86) 111
(132,86) (133,86) 84
(133,86) (132,86) 96
(133,86) (134,86) 14
(134,86) (133,86) 72
(134,86) (135,86) 91
(135,86) (134,86) 19
(135,86) (136,86) 146
(136,86) (135,86) 13
(136,86) (137,86) 78
(137,86) (136,86) 85
(137,86) (138,86) 31
(138,86) (137,86) 28
(138,86) (139,86) 10
(139,86) (138,86) 89
(139,86) (140,86) 145
(140,86) (139,86) 58
(140,86) (141,86) 51
(141,86) (140,86) 68
(141,86) (142,86) 2
(142,86) (141,86) 5
(142,86) (143,86) 20
(143,86) (142,86) 66
(143,86) (144,86) 70
(144,86) (143,86) 114
(144,86) (145,86) 15
(145,86) (144,86) 101
(145,86) (146,86) 116
(146,86) (145,86) 49
(146,86) (147,86) 76
(147,86) (146,86) 100
(147,86) (148,86) 68
(148,86) (147,86) 30
(148,86) (149,86) 77
(149,86) (148,86) 82
(149,86) (150,86) 40
(150,86) (149,86) 47
(150,86) (151,86) 40
(151,86) (150,86) 49
(151,86) (152,86) 101
(152,86) (151,86) 47
(152,86) (153,86) 13
(153,86) (152,86) 103
(153,86) (154,86) 5
(154,86) (153,86) 73
(154,86) (155,86) 18
(155,86) (154,86) 57
(155,86) (156,86) 15
(156,86) (155,86) 143
(156,86) (157,86) 72
(157,86) (156,86) 118
(157,86) (158,86) 77
(158,86) (157,86) 34
(158,86) (159,86) 6
(159,86) (158,86) 60
(159,86) (160,86) 64
(160,86) (159,86) 105
(160,86) (161,86) 96
(161,86) (160,86) 141
(161,86) (162,86) 13
(162,86) (161,86) 36
(162,86) (163,86) 30
(163,86) (162,86) 32
(163,86) (164,86) 35
(164,86) (163,86) 132
(164,86) (165,86) 90
(165,86) (164,86) 44
(165,86) (166,86) 132
(166,86) (165,86) 113
(166,86) (167,86) 35
(167,86) (166,86) 1
(167,86) (168,86) 99
(168,86) (167,86) 39
(168,86) (169,86) 14
(169,86) (168,86) 126
(169,86) (170,86) 19
(170,86) (169,86) 40
(1,87) (2,87) 86
(2,87) (1,87) 124
(2,87) (3,87) 44
(3,87) (2,87) 150
(3,87) (4,87) 146
(4,87) (3,87) 139
(4,87) (5,87) 33
(5,87) (4,87) 7
(5,87) (6,87) 35
(6,87) (5,87) 55
(6,87) (7,87) 93
(7,87) (6,87) 112
(7,87) (8,87) 5
(8,87) (7,87) 28
(8,87) (9,87) 40
(9,87) (8,87) 102
(9,87) (10,87) 19
(10,87) (9,87) 94
(10,87) (11,87) 141
(11,87) (10,87) 48
(11,87) (12,87) 63
(12,87) (11,87) 134
(12,87) (13,87) 90
(13,87) (12,87) 69
(13,87) (14,87) 102
(14,87) (13,87) 22
(14,87) (15,87) 113
(15,87) (14,87) 48
(15,87) (16,87) 2
(16,87) (15,87) 61
(16,87) (17,87) 32
(17,87) (16,87) 35
(17,87) (18,87) 25
(18,87) (17,87) 104
(18,87) (19,87) 55
(19,87) (18,87) 147
(19,87) (20,87) 70
(20,87) (19,87) 134
(20,87) (21,87) 52
(21,87) (20,87) 64
(21,87) (22,87) 113
(22,87) (21,87) 85
(22,87) (23,87) 59
(23,87) (22,87) 17
(23,87) (24,87) 31
(24,87) (23,87) 139
(24,87) (25,87) 13
(25,87) (24,87) 51
(25,87) (26,87) 16
(26,87) (25,87) 25
(26,87) (27,87) 143
(27,87) (26,87) 137
(27,87) (28,87) 150
(28,87) (27,87) 7
(28,87) (29,87) 16
(29,87) (28,87) 109
(29,87) (30,87) 9
(30,87) (29,87) 8
(30,87) (31,87) 123
(31,87) (30,87) 69
(31,87) (32,87) 87
(32,87) (31,87) 25
(32,87) (33,87) 114
(33,87) (32,87) 61
(33,87) (34,87) 32
(34,87) (33,87) 114
(34,87) (35,87) 27
(35,87) (34,87) 35
(35,87) (36,87) 118
(36,87) (35,87) 38
(36,87) (37,87) 38
(37,87) (36,87) 132
(37,87) (38,87) 75
(38,87) (37,87) 86
(38,87) (39,87) 78
(39,87) (38,87) 87
(39,87) (40,87) 99
(40,87) (39,87) 78
(40,87) (41,87) 17
(41,87) (40,87) 145
(41,87) (42,87) 9
(42,87) (41,87) 95
(42,87) (43,87) 21
(43,87) (42,87) 19
(43,87) (44,87) 6
(44,87) (43,87) 67
(44,87) (45,87) 150
(45,87) (44,87) 133
(45,87) (46,87) 56
(46,87) (45,87) 107
(46,87) (47,87) 76
(47,87) (46,87) 28
(47,87) (48,87) 30
(48,87) (47,87) 112
(48,87) (49,87) 109
(49,87) (48,87) 73
(49,87) (50,87) 17
(50,87) (49,87) 83
(50,87) (51,87) 50
(51,87) (50,87) 81
(51,87) (52,87) 32
(52,87) (51,87) 79
(52,87) (53,87) 57
(53,87) (52,87) 38
(53,87) (54,87) 113
(54,87) (53,87) 115
(54,87) (55,87) 96
(55,87) (54,87) 40
(55,87) (56,87) 106
(56,87) (55,87) 72
(56,87) (57,87) 122
(57,87) (56,87) 28
(57,87) (58,87) 59
(58,87) (57,87) 117
(58,87) (59,87) 99
(59,87) (58,87) 69
(59,87) (60,87) 88
(60,87) (59,87) 55
(60,87) (61,87) 90
(61,87) (60,87) 98
(61,87) (62,87) 116
(62,87) (61,87) 23
(62,87) (63,87) 117
(63,87) (62,87) 15
(63,87) (64,87) 38
(64,87) (63,87) 6
(64,87) (65,87) 13
(65,87) (64,87) 46
(65,87) (66,87) 124
(66,87) (65,87) 35
(66,87) (67,87) 119
(67,87) (66,87) 75
(67,87) (68,87) 141
(68,87) (67,87) 99
(68,87) (69,87) 8
(69,87) (68,87) 20
(69,87) (70,87) 43
(70,87) (69,87) 25
(70,87) (71,87) 96
(71,87) (70,87) 125
(71,87) (72,87) 44
(72,87) (71,87) 130
(72,87) (73,87) 45
(73,87) (72,87) 57
(73,87) (74,87) 41
(74,87) (73,87) 125
(74,87) (75,87) 136
(75,87) (74,87) 93
(75,87) (76,87) 84
(76,87) (75,87) 80
(76,87) (77,87) 109
(77,87) (76,87) 31
(77,87) (78,87) 101
(78,87) (77,87) 52
(78,87) (79,87) 21
(79,87) (78,87) 119
(79,87) (80,87) 59
(80,87) (79,87) 106
(80,87) (81,87) 84
(81,87) (80,87) 41
(81,87) (82,87) 57
(82,87) (81,87) 5
(82,87) (83,87) 5
(83,87) (82,87) 41
(83,87) (84,87) 26
(84,87) (83,87) 141
(84,87) (85,87) 36
(85,87) (84,87) 57
(85,87) (86,87) 49
(86,87) (85,87) 135
(86,87) (87,87) 58
(87,87) (86,87) 61
(87,87) (88,87) 39
(88,87) (87,87) 149
(88,87) (89,87) 150
(89,87) (88,87) 59
(89,87) (90,87) 31
(90,87) (89,87) 17
(90,87) (91,87) 129
(91,87) (90,87) 67
(91,87) (92,87) 147
(92,87) (91,87) 131
(92,87) (93,87) 61
(93,87) (92,87) 16
(93,87) (94,87) 109
(94,87) (93,87) 24
(94,87) (95,87) 103
(95,87) (94,87) 29
(95,87) (96,87) 138
(96,87) (95,87) 123
(96,87) (97,87) 69
(97,87) (96,87) 101
(97,87) (98,87) 121
(98,87) (97,87) 22
(98,87) (99,87) 37
(99,87) (98,87) 150
(99,87) (100,87) 89
(100,87) (99,87) 75
(100,87) (101,87) 103
(101,87) (100,87) 75
(101,87) (102,87) 9
(102,87) (101,87) 84
(102,87) (103,87) 69
(103,87) (102,87) 104
(103,87) (104,87) 26
(104,87) (103,87) 114
(104,87) (105,87) 78
(105,87) (104,87) 104
(105,87) (106,87) 123
(106,87) (105,87) 53
(106,87) (107,87) 26
(107,87) (106,87) 103
(107,87) (108,87) 124
(108,87) (107,87) 105
(108,87) (109,87) 47
(109,87) (108,87) 63
(109,87) (110,87) 37
(110,87) (109,87) 139
(110,87) (111,87) 7
(111,87) (110,87) 69
(111,87) (112,87) 96
(112,87) (111,87) 12
(112,87) (113,87) 118
(113,87) (112,87) 68
(113,87) (114,87) 45
(114,87) (113,87) 80
(114,87) (115,87) 64
(115,87) (114,87) 7
(115,87) (116,87) 43
(116,87) (115,87) 31
(116,87) (117,87) 130
(117,87) (116,87) 94
(117,87) (118,87) 10
(118,87) (117,87) 24
(118,87) (119,87) 14
(119,87) (118,87) 122
(119,87) (120,87) 89
(120,87) (119,87) 112
(120,87) (121,87) 30
(121,87) (120,87) 94
(121,87) (122,87) 143
(122,87) (121,87) 35
(122,87) (123,87) 42
(123,87) (122,87) 137
(123,87) (124,87) 144
(124,87) (123,87) 143
(124,87) (125,87) 58
(125,87) (124,87) 100
(125,87) (126,87) 103
(126,87) (125,87) 43
(126,87) (127,87) 46
(127,87) (126,87) 68
(127,87) (128,87) 110
(128,87) (127,87) 113
(128,87) (129,87) 120
(129,87) (128,87) 142
(129,87) (130,87) 76
(130,87) (129,87) 131
(130,87) (131,87) 9
(131,87) (130,87) 132
(131,87) (132,87) 73
(132,87) (131,87) 106
(132,87) (133,87) 24
(133,87) (132,87) 101
(133,87) (134,87) 99
(134,87) (133,87) 23
(134,87) (135,87) 49
(135,87) (134,87) 32
(135,87) (136,87) 132
(136,87) (135,87) 54
(136,87) (137,87) 128
(137,87) (136,87) 29
(137,87) (138,87) 107
(138,87) (137,87) 137
(138,87) (139,87) 124
(139,87) (138,87) 91
(139,87) (140,87) 26
(140,87) (139,87) 6
(140,87) (141,87) 77
(141,87) (140,87) 96
(141,87) (142,87) 112
(142,87) (141,87) 111
(142,87) (143,87) 111
(143,87) (142,87) 35
(143,87) (144,87) 56
(144,87) (143,87) 81
(144,87) (145,87) 8
(145,87) (144,87) 66
(145,87) (146,87) 58
(146,87) (145,87) 39
(146,87) (147,87) 69
(147,87) (146,87) 18
(147,87) (148,87) 62
(148,87) (147,87) 98
(148,87) (149,87) 35
(149,87) (148,87) 136
(149,87) (150,87) 49
(150,87) (149,87) 131
(150,87) (151,87) 31
(151,87) (150,87) 115
(151,87) (152,87) 15
(152,87) (151,87) 71
(152,87) (153,87) 10
(153,87) (152,87) 36
(153,87) (154,87) 108
(154,87) (153,87) 145
(154,87) (155,87) 17
(155,87) (154,87) 44
(155,87) (156,87) 120
(156,87) (155,87) 131
(156,87) (157,87) 63
(157,87) (156,87) 138
(157,87) (158,87) 124
(158,87) (157,87) 7
(158,87) (159,87) 79
(159,87) (158,87) 144
(159,87) (160,87) 118
(160,87) (159,87) 23
(160,87) (161,87) 99
(161,87) (160,87) 45
(161,87) (162,87) 131
(162,87) (161,87) 54
(162,87) (163,87) 54
(163,87) (162,87) 127
(163,87) (164,87) 91
(164,87) (163,87) 64
(164,87) (165,87) 46
(165,87) (164,87) 128
(165,87) (166,87) 144
(166,87) (165,87) 52
(166,87) (167,87) 28
(167,87) (166,87) 83
(167,87) (168,87) 125
(168,87) (167,87) 104
(168,87) (169,87) 32
(169,87) (168,87) 70
(169,87) (170,87) 48
(170,87) (169,87) 129
(1,88) (2,88) 56
(2,88) (1,88) 1
(2,88) (3,88) 70
(3,88) (2,88) 147
(3,88) (4,88) 140
(4,88) (3,88) 116
(4,88) (5,88) 7
(5,88) (4,88) 14
(5,88) (6,88) 41
(6,88) (5,88) 19
(6,88) (7,88) 106
(7,88) (6,88) 126
(7,88) (8,88) 60
(8,88) (7,88) 97
(8,88) (9,88) 23
(9,88) (8,88) 57
(9,88) (10,88) 21
(10,88) (9,88) 126
(10,88) (11,88) 94
(11,88) (10,88) 131
(11,88) (12,88) 150
(12,88) (11,88) 16
(12,88) (13,88) 114
(13,88) (12,88) 28
(13,88) (14,88) 50
(14,88) (13,88) 27
(14,88) (15,88) 117
(15,88) (14,88) 122
(15,88) (16,88) 38
(16,88) (15,88) 25
(16,88) (17,88) 120
(17,88) (16,88) 119
(17,88) (18,88) 124
(18,88) (17,88) 55
(18,88) (19,88) 123
(19,88) (18,88) 75
(19,88) (20,88) 127
(20,88) (19,88) 54
(20,88) (21,88) 48
(21,88) (20,88) 132
(21,88) (22,88) 85
(22,88) (21,88) 19
(22,88) (23,88) 143
(23,88) (22,88) 142
(23,88) (24,88) 89
(24,88) (23,88) 128
(24,88) (25,88) 47
(25,88) (24,88) 121
(25,88) (26,88) 141
(26,88) (25,88) 88
(26,88) (27,88) 97
(27,88) (26,88) 146
(27,88) (28,88) 9
(28,88) (27,88) 61
(28,88) (29,88) 113
(29,88) (28,88) 20
(29,88) (30,88) 68
(30,88) (29,88) 55
(30,88) (31,88) 24
(31,88) (30,88) 76
(31,88) (32,88) 83
(32,88) (31,88) 135
(32,88) (33,88) 6
(33,88) (32,88) 87
(33,88) (34,88) 57
(34,88) (33,88) 142
(34,88) (35,88) 2
(35,88) (34,88) 66
(35,88) (36,88) 14
(36,88) (35,88) 127
(36,88) (37,88) 102
(37,88) (36,88) 50
(37,88) (38,88) 2
(38,88) (37,88) 35
(38,88) (39,88) 1
(39,88) (38,88) 115
(39,88) (40,88) 141
(40,88) (39,88) 1
(40,88) (41,88) 91
(41,88) (40,88) 44
(41,88) (42,88) 117
(42,88) (41,88) 3
(42,88) (43,88) 113
(43,88) (42,88) 62
(43,88) (44,88) 75
(44,88) (43,88) 128
(44,88) (45,88) 150
(45,88) (44,88) 108
(45,88) (46,88) 71
(46,88) (45,88) 44
(46,88) (47,88) 4
(47,88) (46,88) 108
(47,88) (48,88) 33
(48,88) (47,88) 109
(48,88) (49,88) 52
(49,88) (48,88) 13
(49,88) (50,88) 118
(50,88) (49,88) 56
(50,88) (51,88) 32
(51,88) (50,88) 142
(51,88) (52,88) 127
(52,88) (51,88) 16
(52,88) (53,88) 38
(53,88) (52,88) 86
(53,88) (54,88) 117
(54,88) (53,88) 25
(54,88) (55,88) 58
(55,88) (54,88) 56
(55,88) (56,88) 56
(56,88) (55,88) 24
(56,88) (57,88) 35
(57,88) (56,88) 137
(57,88) (58,88) 86
(58,88) (57,88) 113
(58,88) (59,88) 15
(59,88) (58,88) 138
(59,88) (60,88) 34
(60,88) (59,88) 142
(60,88) (61,88) 124
(61,88) (60,88) 143
(61,88) (62,88) 39
(62,88) (61,88) 39
(62,88) (63,88) 50
(63,88) (62,88) 109
(63,88) (64,88) 64
(64,88) (63,88) 80
(64,88) (65,88) 133
(65,88) (64,88) 148
(65,88) (66,88) 98
(66,88) (65,88) 148
(66,88) (67,88) 12
(67,88) (66,88) 68
(67,88) (68,88) 43
(68,88) (67,88) 62
(68,88) (69,88) 39
(69,88) (68,88) 45
(69,88) (70,88) 35
(70,88) (69,88) 24
(70,88) (71,88) 15
(71,88) (70,88) 124
(71,88) (72,88) 82
(72,88) (71,88) 79
(72,88) (73,88) 38
(73,88) (72,88) 111
(73,88) (74,88) 74
(74,88) (73,88) 19
(74,88) (75,88) 70
(75,88) (74,88) 35
(75,88) (76,88) 132
(76,88) (75,88) 135
(76,88) (77,88) 16
(77,88) (76,88) 112
(77,88) (78,88) 51
(78,88) (77,88) 90
(78,88) (79,88) 77
(79,88) (78,88) 55
(79,88) (80,88) 146
(80,88) (79,88) 36
(80,88) (81,88) 63
(81,88) (80,88) 150
(81,88) (82,88) 106
(82,88) (81,88) 80
(82,88) (83,88) 64
(83,88) (82,88) 26
(83,88) (84,88) 56
(84,88) (83,88) 62
(84,88) (85,88) 140
(85,88) (84,88) 58
(85,88) (86,88) 93
(86,88) (85,88) 83
(86,88) (87,88) 129
(87,88) (86,88) 46
(87,88) (88,88) 122
(88,88) (87,88) 131
(88,88) (89,88) 8
(89,88) (88,88) 140
(89,88) (90,88) 132
(90,88) (89,88) 142
(90,88) (91,88) 41
(91,88) (90,88) 86
(91,88) (92,88) 82
