s (1,1) 113
(114,93) (115,93) 304
(115,93) (114,93) 132
(115,93) (116,93) 29
(116,93) (115,93) 314
(116,93) (117,93) 293
(117,93) (116,93) 121
(117,93) (118,93) 456
(118,93) (117,93) 363
(118,93) (119,93) 44
(119,93) (118,93) 164
(119,93) (120,93) 414
(120,93) (119,93) 147
(120,93) (121,93) 472
(121,93) (120,93) 51
(121,93) (122,93) 412
(122,93) (121,93) 444
(122,93) (123,93) 237
(123,93) (122,93) 222
(123,93) (124,93) 322
(124,93) (123,93) 355
(124,93) (125,93) 132
(125,93) (124,93) 128
(125,93) (126,93) 119
(126,93) (125,93) 23
(126,93) (127,93) 393
(127,93) (126,93) 63
(127,93) (128,93) 69
(128,93) (127,93) 206
(128,93) (129,93) 101
(129,93) (128,93) 94
(129,93) (130,93) 374
(130,93) (129,93) 83
(130,93) (131,93) 178
(131,93) (130,93) 326
(131,93) (132,93) 339
(132,93) (131,93) 324
(132,93) (133,93) 344
(133,93) (132,93) 458
(133,93) (134,93) 15
(134,93) (133,93) 184
(134,93) (135,93) 233
(135,93) (134,93) 87
(135,93) (136,93) 391
(136,93) (135,93) 290
(136,93) (137,93) 169
(137,93) (136,93) 63
(137,93) (138,93) 378
(138,93) (137,93) 212
(138,93) (139,93) 145
(139,93) (138,93) 242
(139,93) (140,93) 344
(140,93) (139,93) 442
(140,93) (141,93) 214
(141,93) (140,93) 91
(141,93) (142,93) 193
(142,93) (141,93) 159
(142,93) (143,93) 323
(143,93) (142,93) 393
(143,93) (144,93) 257
(144,93) (143,93) 331
(144,93) (145,93) 492
(145,93) (144,93) 253
(145,93) (146,93) 418
(146,93) (145,93) 172
(146,93) (147,93) 149
(147,93) (146,93) 213
(147,93) (148,93) 214
(148,93) (147,93) 118
(148,93) (149,93) 66
(149,93) (148,93) 363
(149,93) (150,93) 194
(150,93) (149,93) 93
(1,94) (2,94) 273
(2,94) (1,94) 4
(2,94) (3,94) 12
(3,94) (2,94) 385
(3,94) (4,94) 383
(4,94) (3,94) 313
(4,94) (5,94) 25
(5,94) (4,94) 294
(5,94) (6,94) 124
(6,94) (5,94) 272
(6,94) (7,94) 250
(7,94) (6,94) 288
(7,94) (8,94) 251
(8,94) (7,94) 120
(8,94) (9,94) 374
(9,94) (8,94) 10
(9,94) (10,94) 349
(10,94) (9,94) 482
(10,94) (11,94) 218
(11,94) (10,94) 50
(11,94) (12,94) 282
(12,94) (11,94) 24
(12,94) (13,94) 66
(13,94) (12,94) 280
(13,94) (14,94) 117
(14,94) (13,94) 416
(14,94) (15,94) 32
(15,94) (14,94) 344
(15,94) (16,94) 254
(16,94) (15,94) 230
(16,94) (17,94) 137
(17,94) (16,94) 459
(17,94) (18,94) 171
(18,94) (17,94) 495
(18,94) (19,94) 471
(19,94) (18,94) 142
(19,94) (20,94) 406
(20,94) (19,94) 446
(20,94) (21,94) 298
(21,94) (20,94) 137
(21,94) (22,94) 499
(22,94) (21,94) 149
(22,94) (23,94) 336
(23,94) (22,94) 39
(23,94) (24,94) 153
(24,94) (23,94) 49
(24,94) (25,94) 178
(25,94) (24,94) 71
(25,94) (26,94) 232
(26,94) (25,94) 263
(26,94) (27,94) 424
(27,94) (26,94) 24
(27,94) (28,94) 27
(28,94) (27,94) 267
(28,94) (29,94) 261
(29,94) (28,94) 111
(29,94) (30,94) 224
(30,94) (29,94) 131
(30,94) (31,94) 347
(31,94) (30,94) 461
(31,94) (32,94) 305
(32,94) (31,94) 366
(32,94) (33,94) 449
(33,94) (32,94) 216
(33,94) (34,94) 452
(34,94) (33,94) 332
(34,94) (35,94) 241
(35,94) (34,94) 211
(35,94) (36,94) 459
(36,94) (35,94) 140
(36,94) (37,94) 340
(37,94) (36,94) 118
(37,94) (38,94) 322
(38,94) (37,94) 384
(38,94) (39,94) 430
(39,94) (38,94) 76
(39,94) (40,94) 282
(40,94) (39,94) 157
(40,94) (41,94) 255
(41,94) (40,94) 295
(41,94) (42,94) 148
(42,94) (41,94) 496
(42,94) (43,94) 499
(43,94) (42,94) 273
(43,94) (44,94) 475
(44,94) (43,94) 254
(44,94) (45,94) 107
(45,94) (44,94) 289
(45,94) (46,94) 232
(46,94) (45,94) 460
(46,94) (47,94) 244
(47,94) (46,94) 318
(47,94) (48,94) 124
(48,94) (47,94) 402
(48,94) (49,94) 270
(49,94) (48,94) 66
(49,94) (50,94) 300
(50,94) (49,94) 21
(50,94) (51,94) 257
(51,94) (50,94) 92
(51,94) (52,94) 136
(52,94) (51,94) 365
(52,94) (53,94) 348
(53,94) (52,94) 455
(53,94) (54,94) 128
(54,94) (53,94) 170
(54,94) (55,94) 204
(55,94) (54,94) 10
(55,94) (56,94) 457
(56,94) (55,94) 227
(56,94) (57,94) 244
(57,94) (56,94) 260
(57,94) (58,94) 465
(58,94) (57,94) 500
(58,94) (59,94) 271
(59,94) (58,94) 45
(59,94) (60,94) 375
(60,94) (59,94) 213
(60,94) (61,94) 133
(61,94) (60,94) 107
(61,94) (62,94) 177
(62,94) (61,94) 204
(62,94) (63,94) 447
(63,94) (62,94) 179
(63,94) (64,94) 120
(64,94) (63,94) 308
(64,94) (65,94) 7
(65,94) (64,94) 41
(65,94) (66,94) 430
(66,94) (65,94) 425
(66,94) (67,94) 321
(67,94) (66,94) 387
(67,94) (68,94) 247
(68,94) (67,94) 316
(68,94) (69,94) 173
(69,94) (68,94) 66
(69,94) (70,94) 406
(70,94) (69,94) 318
(70,94) (71,94) 294
(71,94) (70,94) 67
(71,94) (72,94) 174
(72,94) (71,94) 157
(72,94) (73,94) 362
(73,94) (72,94) 244
(73,94) (74,94) 102
(74,94) (73,94) 224
(74,94) (75,94) 467
(75,94) (74,94) 391
(75,94) (76,94) 154
(76,94) (75,94) 436
(76,94) (77,94) 458
(77,94) (76,94) 272
(77,94) (78,94) 437
(78,94) (77,94) 113
(78,94) (79,94) 25
(79,94) (78,94) 284
(79,94) (80,94) 471
(80,94) (79,94) 159
(80,94) (81,94) 196
(81,94) (80,94) 471
(81,94) (82,94) 275
(82,94) (81,94) 82
(82,94) (83,94) 276
(83,94) (82,94) 38
(83,94) (84,94) 191
(84,94) (83,94) 148
(84,94) (85,94) 335
(85,94) (84,94) 14
(85,94) (86,94) 100
(86,94) (85,94) 165
(86,94) (87,94) 347
(87,94) (86,94) 1
(87,94) (88,94) 313
(88,94) (87,94) 162
(88,94) (89,94) 427
(89,94) (88,94) 6
(89,94) (90,94) 23
(90,94) (89,94) 267
(90,94) (91,94) 437
(91,94) (90,94) 53
(91,94) (92,94) 40
(92,94) (91,94) 127
(92,94) (93,94) 79
(93,94) (92,94) 445
(93,94) (94,94) 206
(94,94) (93,94) 291
(94,94) (95,94) 468
(95,94) (94,94) 249
(95,94) (96,94) 299
(96,94) (95,94) 459
(96,94) (97,94) 94
(97,94) (96,94) 54
(97,94) (98,94) 266
(98,94) (97,94) 296
(98,94) (99,94) 86
(99,94) (98,94) 483
(99,94) (100,94) 468
(100,94) (99,94) 47
(100,94) (101,94) 175
(101,94) (100,94) 124
(101,94) (102,94) 197
(102,94) (101,94) 95
(102,94) (103,94) 492
(103,94) (102,94) 121
(103,94) (104,94) 143
(104,94) (103,94) 222
(104,94) (105,94) 430
(105,94) (104,94) 215
(105,94) (106,94) 334
(106,94) (105,94) 150
(106,94) (107,94) 84
(107,94) (106,94) 253
(107,94) (108,94) 89
(108,94) (107,94) 407
(108,94) (109,94) 75
(109,94) (108,94) 344
(109,94) (110,94) 160
(110,94) (109,94) 197
(110,94) (111,94) 364
(111,94) (110,94) 405
(111,94) (112,94) 451
(112,94) (111,94) 443
(112,94) (113,94) 172
(113,94) (112,94) 293
(113,94) (114,94) 264
(114,94) (113,94) 80
(114,94) (115,94) 486
(115,94) (114,94) 119
(115,94) (116,94) 194
(116,94) (115,94) 175
(116,94) (117,94) 285
(117,94) (116,94) 3
(117,94) (118,94) 38
(118,94) (117,94) 323
(118,94) (119,94) 270
(119,94) (118,94) 255
(119,94) (120,94) 222
(120,94) (119,94) 272
(120,94) (121,94) 364
(121,94) (120,94) 90
(121,94) (122,94) 429
(122,94) (121,94) 480
(122,94) (123,94) 87
(123,94) (122,94) 488
(123,94) (124,94) 61
(124,94) (123,94) 166
(124,94) (125,94) 138
(125,94) (124,94) 55
(125,94) (126,94) 121
(126,94) (125,94) 116
(126,94) (127,94) 39
(127,94) (126,94) 17
(127,94) (128,94) 487
(128,94) (127,94) 153
(128,94) (129,94) 254
(129,94) (128,94) 41
(129,94) (130,94) 233
(130,94) (129,94) 21
(130,94) (131,94) 237
(131,94) (130,94) 357
(131,94) (132,94) 485
(132,94) (131,94) 486
(132,94) (133,94) 207
(133,94) (132,94) 267
(133,94) (134,94) 467
(134,94) (133,94) 153
(134,94) (135,94) 279
(135,94) (134,94) 226
(135,94) (136,94) 196
(136,94) (135,94) 450
(136,94) (137,94) 372
(137,94) (136,94) 275
(137,94) (138,94) 272
(138,94) (137,94) 422
(138,94) (139,94) 360
(139,94) (138,94) 485
(139,94) (140,94) 464
(140,94) (139,94) 377
(140,94) (141,94) 245
(141,94) (140,94) 310
(141,94) (142,94) 247
(142,94) (141,94) 119
(142,94) (143,94) 488
(143,94) (142,94) 197
(143,94) (144,94) 228
(144,94) (143,94) 360
(144,94) (145,94) 169
(145,94) (144,94) 436
(145,94) (146,94) 377
(146,94) (145,94) 436
(146,94) (147,94) 304
(147,94) (146,94) 368
(147,94) (148,94) 110
(148,94) (147,94) 95
(148,94) (149,94) 87
(149,94) (148,94) 212
(149,94) (150,94) 111
(150,94) (149,94) 254
(1,95) (2,95) 424
(2,95) (1,95) 75
(2,95) (3,95) 392
(3,95) (2,95) 471
(3,95) (4,95) 351
(4,95) (3,95) 6
(4,95) (5,95) 229
(5,95) (4,95) 211
(5,95) (6,95) 245
(6,95) (5,95) 66
(6,95) (7,95) 19
(7,95) (6,95) 456
(7,95) (8,95) 428
(8,95) (7,95) 151
(8,95) (9,95) 442
(9,95) (8,95) 387
(9,95) (10,95) 395
(10,95) (9,95) 457
(10,95) (11,95) 72
(11,95) (10,95) 4
(11,95) (12,95) 224
(12,95) (11,95) 312
(12,95) (13,95) 263
(13,95) (12,95) 373
(13,95) (14,95) 41
(14,95) (13,95) 415
(14,95) (15,95) 247
(15,95) (14,95) 70
(15,95) (16,95) 325
(16,95) (15,95) 259
(16,95) (17,95) 79
(17,95) (16,95) 294
(17,95) (18,95) 481
(18,95) (17,95) 379
(18,95) (19,95) 310
(19,95) (18,95) 119
(19,95) (20,95) 116
(20,95) (19,95) 432
(20,95) (21,95) 146
(21,95) (20,95) 120
(21,95) (22,95) 87
(22,95) (21,95) 449
(22,95) (23,95) 13
(23,95) (22,95) 468
(23,95) (24,95) 485
(24,95) (23,95) 396
(24,95) (25,95) 180
(25,95) (24,95) 191
(25,95) (26,95) 311
(26,95) (25,95) 144
(26,95) (27,95) 197
(27,95) (26,95) 429
(27,95) (28,95) 52
(28,95) (27,95) 276
(28,95) (29,95) 204
(29,95) (28,95) 379
(29,95) (30,95) 89
(30,95) (29,95) 359
(30,95) (31,95) 18
(31,95) (30,95) 435
(31,95) (32,95) 328
(32,95) (31,95) 291
(32,95) (33,95) 7
(33,95) (32,95) 300
(33,95) (34,95) 486
(34,95) (33,95) 367
(34,95) (35,95) 306
(35,95) (34,95) 258
(35,95) (36,95) 223
(36,95) (35,95) 23
(36,95) (37,95) 275
(37,95) (36,95) 320
(37,95) (38,95) 190
(38,95) (37,95) 391
(38,95) (39,95) 78
(39,95) (38,95) 439
(39,95) (40,95) 278
(40,95) (39,95) 360
(40,95) (41,95) 346
(41,95) (40,95) 328
(41,95) (42,95) 254
(42,95) (41,95) 368
(42,95) (43,95) 450
(43,95) (42,95) 351
(43,95) (44,95) 480
(44,95) (43,95) 297
(44,95) (45,95) 327
(45,95) (44,95) 475
(45,95) (46,95) 144
(46,95) (45,95) 212
(46,95) (47,95) 434
(47,95) (46,95) 177
(47,95) (48,95) 384
(48,95) (47,95) 284
(48,95) (49,95) 22
(49,95) (48,95) 492
(49,95) (50,95) 3
(50,95) (49,95) 410
(50,95) (51,95) 129
(51,95) (50,95) 120
(51,95) (52,95) 413
(52,95) (51,95) 478
(52,95) (53,95) 186
(53,95) (52,95) 492
(53,95) (54,95) 218
(54,95) (53,95) 99
(54,95) (55,95) 394
(55,95) (54,95) 426
(55,95) (56,95) 423
(56,95) (55,95) 143
(56,95) (57,95) 311
(57,95) (56,95) 341
(57,95) (58,95) 294
(58,95) (57,95) 155
(58,95) (59,95) 66
(59,95) (58,95) 198
(59,95) (60,95) 32
(60,95) (59,95) 262
(60,95) (61,95) 165
(61,95) (60,95) 204
(61,95) (62,95) 434
(62,95) (61,95) 482
(62,95) (63,95) 43
(63,95) (62,95) 198
(63,95) (64,95) 462
(64,95) (63,95) 35
(64,95) (65,95) 393
(65,95) (64,95) 60
(65,95) (66,95) 284
(66,95) (65,95) 475
(66,95) (67,95) 445
(67,95) (66,95) 209
(67,95) (68,95) 445
(68,95) (67,95) 370
(68,95) (69,95) 284
(69,95) (68,95) 35
(69,95) (70,95) 175
(70,95) (69,95) 479
(70,95) (71,95) 221
(71,95) (70,95) 430
(71,95) (72,95) 475
(72,95) (71,95) 478
(72,95) (73,95) 137
(73,95) (72,95) 383
(73,95) (74,95) 68
(74,95) (73,95) 362
(74,95) (75,95) 384
(75,95) (74,95) 498
(75,95) (76,95) 437
(76,95) (75,95) 151
(76,95) (77,95) 266
(77,95) (76,95) 167
(77,95) (78,95) 55
(78,95) (77,95) 328
(78,95) (79,95) 221
(79,95) (78,95) 185
(79,95) (80,95) 1
(80,95) (79,95) 102
(80,95) (81,95) 463
(81,95) (80,95) 185
(81,95) (82,95) 441
(82,95) (81,95) 157
(82,95) (83,95) 20
(83,95) (82,95) 369
(83,95) (84,95) 264
(84,95) (83,95) 357
(84,95) (85,95) 116
(85,95) (84,95) 230
(85,95) (86,95) 453
(86,95) (85,95) 413
(86,95) (87,95) 359
(87,95) (86,95) 169
(87,95) (88,95) 258
(88,95) (87,95) 224
(88,95) (89,95) 205
(89,95) (88,95) 50
(89,95) (90,95) 280
(90,95) (89,95) 204
(90,95) (91,95) 165
(91,95) (90,95) 83
(91,95) (92,95) 23
(92,95) (91,95) 220
(92,95) (93,95) 433
(93,95) (92,95) 447
(93,95) (94,95) 31
(94,95) (93,95) 23
(94,95) (95,95) 45
(95,95) (94,95) 42
(95,95) (96,95) 261
(96,95) (95,95) 407
(96,95) (97,95) 457
(97,95) (96,95) 114
(97,95) (98,95) 489
(98,95) (97,95) 45
(98,95) (99,95) 233
(99,95) (98,95) 192
(99,95) (100,95) 461
(100,95) (99,95) 354
(100,95) (101,95) 472
(101,95) (100,95) 297
(101,95) (102,95) 51
(102,95) (101,95) 230
(102,95) (103,95) 233
(103,95) (102,95) 489
(103,95) (104,95) 125
(104,95) (103,95) 41
(104,95) (105,95) 259
(105,95) (104,95) 185
(105,95) (106,95) 474
(106,95) (105,95) 483
(106,95) (107,95) 186
(107,95) (106,95) 45
(107,95) (108,95) 472
(108,95) (107,95) 466
(108,95) (109,95) 491
(109,95) (108,95) 20
(109,95) (110,95) 177
(110,95) (109,95) 263
(110,95) (111,95) 457
(111,95) (110,95) 97
(111,95) (112,95) 127
(112,95) (111,95) 230
(112,95) (113,95) 423
(113,95) (112,95) 352
(113,95) (114,95) 54
(114,95) (113,95) 407
(114,95) (115,95) 248
(115,95) (114,95) 218
(115,95) (116,95) 252
(116,95) (115,95) 129
(116,95) (117,95) 237
(117,95) (116,95) 291
(117,95) (118,95) 147
(118,95) (117,95) 186
(118,95) (119,95) 161
(119,95) (118,95) 344
(119,95) (120,95) 119
(120,95) (119,95) 358
(120,95) (121,95) 302
(121,95) (120,95) 32
(121,95) (122,95) 470
(122,95) (121,95) 357
(122,95) (123,95) 288
(123,95) (122,95) 156
(123,95) (124,95) 470
(124,95) (123,95) 136
(124,95) (125,95) 360
(125,95) (124,95) 208
(125,95) (126,95) 339
(126,95) (125,95) 208
(126,95) (127,95) 131
(127,95) (126,95) 306
(127,95) (128,95) 319
(128,95) (127,95) 453
(128,95) (129,95) 157
(129,95) (128,95) 378
(129,95) (130,95) 166
(130,95) (129,95) 342
(130,95) (131,95) 81
(131,95) (130,95) 235
(131,95) (132,95) 162
(132,95) (131,95) 43
(132,95) (133,95) 235
(133,95) (132,95) 124
(133,95) (134,95) 52
(134,95) (133,95) 241
(134,95) (135,95) 293
(135,95) (134,95) 67
(135,95) (136,95) 425
(136,95) (135,95) 253
(136,95) (137,95) 295
(137,95) (136,95) 412
(137,95) (138,95) 472
(138,95) (137,95) 479
(138,95) (139,95) 365
(139,95) (138,95) 188
(139,95) (140,95) 149
(140,95) (139,95) 114
(140,95) (141,95) 84
(141,95) (140,95) 345
(141,95) (142,95) 223
(142,95) (141,95) 281
(142,95) (143,95) 454
(143,95) (142,95) 89
(143,95) (144,95) 243
(144,95) (143,95) 158
(144,95) (145,95) 98
(145,95) (144,95) 69
(145,95) (146,95) 151
(146,95) (145,95) 131
(146,95) (147,95) 56
(147,95) (146,95) 427
(147,95) (148,95) 182
(148,95) (147,95) 402
(148,95) (149,95) 161
(149,95) (148,95) 49
(149,95) (150,95) 485
(150,95) (149,95) 22
(1,96) (2,96) 336
(2,96) (1,96) 195
(2,96) (3,96) 106
(3,96) (2,96) 252
(3,96) (4,96) 381
(4,96) (3,96) 113
(4,96) (5,96) 288
(5,96) (4,96) 197
(5,96) (6,96) 239
(6,96) (5,96) 401
(6,96) (7,96) 332
(7,96) (6,96) 280
(7,96) (8,96) 354
(8,96) (7,96) 407
(8,96) (9,96) 371
(9,96) (8,96) 404
(9,96) (10,96) 174
(10,96) (9,96) 458
(10,96) (11,96) 222
(11,96) (10,96) 104
(11,96) (12,96) 23
(12,96) (11,96) 408
(12,96) (13,96) 251
(13,96) (12,96) 435
(13,96) (14,96) 14
(14,96) (13,96) 11
(14,96) (15,96) 213
(15,96) (14,96) 449
(15,96) (16,96) 480
(16,96) (15,96) 434
(16,96) (17,96) 443
(17,96) (16,96) 302
(17,96) (18,96) 42
(18,96) (17,96) 443
(18,96) (19,96) 94
(19,96) (18,96) 123
(19,96) (20,96) 269
(20,96) (19,96) 290
(20,96) (21,96) 350
(21,96) (20,96) 78
(21,96) (22,96) 425
(22,96) (21,96) 432
(22,96) (23,96) 119
(23,96) (22,96) 223
(23,96) (24,96) 78
(24,96) (23,96) 467
(24,96) (25,96) 369
(25,96) (24,96) 223
(25,96) (26,96) 375
(26,96) (25,96) 149
(26,96) (27,96) 201
(27,96) (26,96) 212
(27,96) (28,96) 151
(28,96) (27,96) 381
(28,96) (29,96) 179
(29,96) (28,96) 131
(29,96) (30,96) 313
(30,96) (29,96) 421
(30,96) (31,96) 146
(31,96) (30,96) 29
(31,96) (32,96) 443
(32,96) (31,96) 186
(32,96) (33,96) 359
(33,96) (32,96) 217
(33,96) (34,96) 491
(34,96) (33,96) 486
(34,96) (35,96) 210
(35,96) (34,96) 344
(35,96) (36,96) 495
(36,96) (35,96) 268
(36,96) (37,96) 437
(37,96) (36,96) 319
(37,96) (38,96) 208
(38,96) (37,96) 439
(38,96) (39,96) 139
(39,96) (38,96) 222
(39,96) (40,96) 354
(40,96) (39,96) 432
(40,96) (41,96) 90
(41,96) (40,96) 391
(41,96) (42,96) 89
(42,96) (41,96) 6
(42,96) (43,96) 382
(43,96) (42,96) 9
(43,96) (44,96) 144
(44,96) (43,96) 172
(44,96) (45,96) 367
(45,96) (44,96) 34
(45,96) (46,96) 331
(46,96) (45,96) 138
(46,96) (47,96) 137
(47,96) (46,96) 384
(47,96) (48,96) 112
(48,96) (47,96) 378
(48,96) (49,96) 487
(49,96) (48,96) 223
(49,96) (50,96) 444
(50,96) (49,96) 242
(50,96) (51,96) 429
(51,96) (50,96) 269
(51,96) (52,96) 451
(52,96) (51,96) 438
(52,96) (53,96) 279
(53,96) (52,96) 400
(53,96) (54,96) 282
(54,96) (53,96) 267
(54,96) (55,96) 471
(55,96) (54,96) 50
(55,96) (56,96) 388
(56,96) (55,96) 415
(56,96) (57,96) 490
(57,96) (56,96) 79
(57,96) (58,96) 261
(58,96) (57,96) 353
(58,96) (59,96) 444
(59,96) (58,96) 91
(59,96) (60,96) 123
(60,96) (59,96) 414
(60,96) (61,96) 103
(61,96) (60,96) 127
(61,96) (62,96) 363
(62,96) (61,96) 26
(62,96) (63,96) 243
(63,96) (62,96) 473
(63,96) (64,96) 292
(64,96) (63,96) 73
(64,96) (65,96) 308
(65,96) (64,96) 220
(65,96) (66,96) 211
(66,96) (65,96) 301
(66,96) (67,96) 295
(67,96) (66,96) 413
(67,96) (68,96) 368
(68,96) (67,96) 81
(68,96) (69,96) 426
(69,96) (68,96) 329
(69,96) (70,96) 108
(70,96) (69,96) 252
(70,96) (71,96) 240
(71,96) (70,96) 429
(71,96) (72,96) 272
(72,96) (71,96) 460
(72,96) (73,96) 317
(73,96) (72,96) 245
(73,96) (74,96) 234
(74,96) (73,96) 211
(74,96) (75,96) 332
(75,96) (74,96) 162
(75,96) (76,96) 239
(76,96) (75,96) 438
(76,96) (77,96) 279
(77,96) (76,96) 65
(77,96) (78,96) 409
(78,96) (77,96) 86
(78,96) (79,96) 375
(79,96) (78,96) 172
(79,96) (80,96) 242
(80,96) (79,96) 188
(80,96) (81,96) 118
(81,96) (80,96) 467
(81,96) (82,96) 26
(82,96) (81,96) 405
(82,96) (83,96) 61
(83,96) (82,96) 89
(83,96) (84,96) 439
(84,96) (83,96) 24
(84,96) (85,96) 27
(85,96) (84,96) 58
(85,96) (86,96) 203
(86,96) (85,96) 155
(86,96) (87,96) 397
(87,96) (86,96) 277
(87,96) (88,96) 300
(88,96) (87,96) 377
(88,96) (89,96) 495
(89,96) (88,96) 483
(89,96) (90,96) 147
(90,96) (89,96) 386
(90,96) (91,96) 381
(91,96) (90,96) 347
(91,96) (92,96) 342
(92,96) (91,96) 281
(92,96) (93,96) 411
(93,96) (92,96) 77
(93,96) (94,96) 161
(94,96) (93,96) 444
(94,96) (95,96) 10
(95,96) (94,96) 13
(95,96) (96,96) 468
(96,96) (95,96) 130
(96,96) (97,96) 281
(97,96) (96,96) 281
(97,96) (98,96) 168
(98,96) (97,96) 293
(98,96) (99,96) 139
(99,96) (98,96) 204
(99,96) (100,96) 95
(100,96) (99,96) 316
(100,96) (101,96) 263
(101,96) (100,96) 414
(101,96) (102,96) 362
(102,96) (101,96) 182
(102,96) (103,96) 246
(103,96) (102,96) 341
(103,96) (104,96) 90
(104,96) (103,96) 93
(104,96) (105,96) 304
(105,96) (104,96) 78
(105,96) (106,96) 358
(106,96) (105,96) 375
(106,96) (107,96) 24
(107,96) (106,96) 173
(107,96) (108,96) 465
(108,96) (107,96) 463
(108,96) (109,96) 86
(109,96) (108,96) 215
(109,96) (110,96) 96
(110,96) (109,96) 445
(110,96) (111,96) 399
(111,96) (110,96) 477
(111,96) (112,96) 259
(112,96) (111,96) 192
(112,96) (113,96) 376
(113,96) (112,96) 150
(113,96) (114,96) 181
(114,96) (113,96) 481
(114,96) (115,96) 224
(115,96) (114,96) 330
(115,96) (116,96) 349
(116,96) (115,96) 496
(116,96) (117,96) 380
(117,96) (116,96) 187
(117,96) (118,96) 85
(118,96) (117,96) 230
(118,96) (119,96) 328
(119,96) (118,96) 66
(119,96) (120,96) 446
(120,96) (119,96) 354
(120,96) (121,96) 88
(121,96) (120,96) 50
(121,96) (122,96) 359
(122,96) (121,96) 230
(122,96) (123,96) 20
(123,96) (122,96) 420
(123,96) (124,96) 155
(124,96) (123,96) 427
(124,96) (125,96) 462
(125,96) (124,96) 154
(125,96) (126,96) 44
(126,96) (125,96) 478
(126,96) (127,96) 167
(127,96) (126,96) 143
(127,96) (128,96) 18
(128,96) (127,96) 93
(128,96) (129,96) 101
(129,96) (128,96) 206
(129,96) (130,96) 109
(130,96) (129,96) 304
(130,96) (131,96) 28
(131,96) (130,96) 159
(131,96) (132,96) 221
(132,96) (131,96) 289
(132,96) (133,96) 99
(133,96) (132,96) 427
(133,96) (134,96) 4
(134,96) (133,96) 32
(134,96) (135,96) 42
(135,96) (134,96) 319
(135,96) (136,96) 138
(136,96) (135,96) 101
(136,96) (137,96) 314
(137,96) (136,96) 394
(137,96) (138,96) 332
(138,96) (137,96) 88
(138,96) (139,96) 61
(139,96) (138,96) 104
(139,96) (140,96) 369
(140,96) (139,96) 405
(140,96) (141,96) 353
(141,96) (140,96) 440
(141,96) (142,96) 427
(142,96) (141,96) 417
(142,96) (143,96) 184
(143,96) (142,96) 44
(143,96) (144,96) 159
(144,96) (143,96) 426
(144,96) (145,96) 63
(145,96) (144,96) 244
(145,96) (146,96) 469
(146,96) (145,96) 260
(146,96) (147,96) 239
(147,96) (146,96) 44
(147,96) (148,96) 410
(148,96) (147,96) 170
(148,96) (149,96) 264
(149,96) (148,96) 370
(149,96) (150,96) 123
(150,96) (149,96) 110
(1,97) (2,97) 225
(2,97) (1,97) 232
(2,97) (3,97) 108
(3,97) (2,97) 497
(3,97) (4,97) 220
(4,97) (3,97) 304
(4,97) (5,97) 302
(5,97) (4,97) 219
(5,97) (6,97) 424
(6,97) (5,97) 122
(6,97) (7,97) 371
(7,97) (6,97) 91
(7,97) (8,97) 229
(8,97) (7,97) 239
(8,97) (9,97) 280
(9,97) (8,97) 328
(9,97) (10,97) 333
(10,97) (9,97) 262
(10,97) (11,97) 355
(11,97) (10,97) 490
(11,97) (12,97) 145
(12,97) (11,97) 213
(12,97) (13,97) 239
(13,97) (12,97) 148
(13,97) (14,97) 238
(14,97) (13,97) 71
(14,97) (15,97) 465
(15,97) (14,97) 172
(15,97) (16,97) 103
(16,97) (15,97) 114
(16,97) (17,97) 175
(17,97) (16,97) 442
(17,97) (18,97) 464
(18,97) (17,97) 73
(18,97) (19,97) 148
(19,97) (18,97) 174
(19,97) (20,97) 80
(20,97) (19,97) 210
(20,97) (21,97) 418
(21,97) (20,97) 280
(21,97) (22,97) 472
(22,97) (21,97) 121
(22,97) (23,97) 372
(23,97) (22,97) 194
(23,97) (24,97) 128
(24,97) (23,97) 192
(24,97) (25,97) 459
(25,97) (24,97) 57
(25,97) (26,97) 3
(26,97) (25,97) 347
(26,97) (27,97) 29
(27,97) (26,97) 234
(27,97) (28,97) 397
(28,97) (27,97) 101
(28,97) (29,97) 241
(29,97) (28,97) 160
(29,97) (30,97) 429
(30,97) (29,97) 375
(30,97) (31,97) 434
(31,97) (30,97) 118
(31,97) (32,97) 51
(32,97) (31,97) 201
(32,97) (33,97) 470
(33,97) (32,97) 126
(33,97) (34,97) 479
(34,97) (33,97) 6
(34,97) (35,97) 411
(35,97) (34,97) 382
(35,97) (36,97) 384
(36,97) (35,97) 289
(36,97) (37,97) 383
(37,97) (36,97) 400
(37,97) (38,97) 322
(38,97) (37,97) 349
(38,97) (39,97) 461
(39,97) (38,97) 240
(39,97) (40,97) 355
(40,97) (39,97) 11
(40,97) (41,97) 476
(41,97) (40,97) 34
(41,97) (42,97) 284
(42,97) (41,97) 175
(42,97) (43,97) 167
(43,97) (42,97) 85
(43,97) (44,97) 245
(44,97) (43,97) 124
(44,97) (45,97) 30
(45,97) (44,97) 292
(45,97) (46,97) 51
(46,97) (45,97) 233
(46,97) (47,97) 273
(47,97) (46,97) 485
(47,97) (48,97) 426
(48,97) (47,97) 284
(48,97) (49,97) 222
(49,97) (48,97) 264
(49,97) (50,97) 483
(50,97) (49,97) 496
(50,97) (51,97) 29
(51,97) (50,97) 250
(51,97) (52,97) 94
(52,97) (51,97) 84
(52,97) (53,97) 321
(53,97) (52,97) 349
(53,97) (54,97) 5
(54,97) (53,97) 211
(54,97) (55,97) 46
(55,97) (54,97) 469
(55,97) (56,97) 134
(56,97) (55,97) 431
