s (1,1) 62
(105,71) (106,71) 253
(106,71) (105,71) 489
(106,71) (107,71) 328
(107,71) (106,71) 165
(107,71) (108,71) 365
(108,71) (107,71) 334
(108,71) (109,71) 451
(109,71) (108,71) 412
(109,71) (110,71) 466
(110,71) (109,71) 428
(110,71) (111,71) 160
(111,71) (110,71) 103
(111,71) (112,71) 389
(112,71) (111,71) 243
(112,71) (113,71) 76
(113,71) (112,71) 27
(113,71) (114,71) 58
(114,71) (113,71) 102
(114,71) (115,71) 184
(115,71) (114,71) 234
(115,71) (116,71) 87
(116,71) (115,71) 13
(116,71) (117,71) 150
(117,71) (116,71) 188
(117,71) (118,71) 472
(118,71) (117,71) 370
(118,71) (119,71) 313
(119,71) (118,71) 213
(119,71) (120,71) 490
(120,71) (119,71) 3
(120,71) (121,71) 175
(121,71) (120,71) 9
(121,71) (122,71) 304
(122,71) (121,71) 238
(122,71) (123,71) 326
(123,71) (122,71) 121
(123,71) (124,71) 87
(124,71) (123,71) 84
(124,71) (125,71) 95
(125,71) (124,71) 374
(125,71) (126,71) 453
(126,71) (125,71) 475
(126,71) (127,71) 435
(127,71) (126,71) 235
(127,71) (128,71) 182
(128,71) (127,71) 17
(128,71) (129,71) 317
(129,71) (128,71) 454
(129,71) (130,71) 431
(130,71) (129,71) 30
(130,71) (131,71) 257
(131,71) (130,71) 25
(131,71) (132,71) 333
(132,71) (131,71) 454
(132,71) (133,71) 355
(133,71) (132,71) 111
(133,71) (134,71) 327
(134,71) (133,71) 152
(134,71) (135,71) 84
(135,71) (134,71) 342
(135,71) (136,71) 94
(136,71) (135,71) 282
(136,71) (137,71) 98
(137,71) (136,71) 6
(137,71) (138,71) 354
(138,71) (137,71) 299
(138,71) (139,71) 171
(139,71) (138,71) 484
(139,71) (140,71) 297
(140,71) (139,71) 198
(140,71) (141,71) 419
(141,71) (140,71) 406
(141,71) (142,71) 101
(142,71) (141,71) 429
(142,71) (143,71) 78
(143,71) (142,71) 496
(143,71) (144,71) 55
(144,71) (143,71) 154
(144,71) (145,71) 198
(145,71) (144,71) 444
(145,71) (146,71) 203
(146,71) (145,71) 274
(146,71) (147,71) 275
(147,71) (146,71) 149
(147,71) (148,71) 176
(148,71) (147,71) 257
(148,71) (149,71) 166
(149,71) (148,71) 77
(149,71) (150,71) 168
(150,71) (149,71) 294
(150,71) (151,71) 48
(151,71) (150,71) 294
(151,71) (152,71) 61
(152,71) (151,71) 164
(152,71) (153,71) 490
(153,71) (152,71) 236
(153,71) (154,71) 479
(154,71) (153,71) 297
(154,71) (155,71) 79
(155,71) (154,71) 150
(155,71) (156,71) 182
(156,71) (155,71) 411
(156,71) (157,71) 370
(157,71) (156,71) 263
(157,71) (158,71) 381
(158,71) (157,71) 464
(158,71) (159,71) 301
(159,71) (158,71) 232
(159,71) (160,71) 465
(160,71) (159,71) 321
(160,71) (161,71) 151
(161,71) (160,71) 420
(161,71) (162,71) 204
(162,71) (161,71) 52
(162,71) (163,71) 278
(163,71) (162,71) 379
(163,71) (164,71) 361
(164,71) (163,71) 1
(164,71) (165,71) 358
(165,71) (164,71) 27
(165,71) (166,71) 228
(166,71) (165,71) 96
(166,71) (167,71) 239
(167,71) (166,71) 316
(167,71) (168,71) 107
(168,71) (167,71) 124
(168,71) (169,71) 145
(169,71) (168,71) 107
(169,71) (170,71) 161
(170,71) (169,71) 24
(170,71) (171,71) 137
(171,71) (170,71) 280
(171,71) (172,71) 384
(172,71) (171,71) 143
(172,71) (173,71) 440
(173,71) (172,71) 422
(173,71) (174,71) 138
(174,71) (173,71) 362
(174,71) (175,71) 336
(175,71) (174,71) 77
(175,71) (176,71) 284
(176,71) (175,71) 287
(176,71) (177,71) 265
(177,71) (176,71) 490
(177,71) (178,71) 366
(178,71) (177,71) 309
(178,71) (179,71) 497
(179,71) (178,71) 437
(179,71) (180,71) 28
(180,71) (179,71) 431
(180,71) (181,71) 435
(181,71) (180,71) 200
(181,71) (182,71) 51
(182,71) (181,71) 138
(182,71) (183,71) 423
(183,71) (182,71) 276
(183,71) (184,71) 81
(184,71) (183,71) 102
(184,71) (185,71) 399
(185,71) (184,71) 171
(185,71) (186,71) 61
(186,71) (185,71) 396
(186,71) (187,71) 70
(187,71) (186,71) 85
(187,71) (188,71) 18
(188,71) (187,71) 79
(188,71) (189,71) 17
(189,71) (188,71) 435
(189,71) (190,71) 131
(190,71) (189,71) 457
(1,72) (2,72) 235
(2,72) (1,72) 85
(2,72) (3,72) 153
(3,72) (2,72) 306
(3,72) (4,72) 167
(4,72) (3,72) 444
(4,72) (5,72) 294
(5,72) (4,72) 425
(5,72) (6,72) 429
(6,72) (5,72) 225
(6,72) (7,72) 485
(7,72) (6,72) 246
(7,72) (8,72) 122
(8,72) (7,72) 497
(8,72) (9,72) 268
(9,72) (8,72) 479
(9,72) (10,72) 129
(10,72) (9,72) 350
(10,72) (11,72) 261
(11,72) (10,72) 243
(11,72) (12,72) 402
(12,72) (11,72) 163
(12,72) (13,72) 461
(13,72) (12,72) 17
(13,72) (14,72) 3
(14,72) (13,72) 361
(14,72) (15,72) 391
(15,72) (14,72) 59
(15,72) (16,72) 402
(16,72) (15,72) 389
(16,72) (17,72) 409
(17,72) (16,72) 426
(17,72) (18,72) 389
(18,72) (17,72) 198
(18,72) (19,72) 350
(19,72) (18,72) 73
(19,72) (20,72) 493
(20,72) (19,72) 76
(20,72) (21,72) 252
(21,72) (20,72) 335
(21,72) (22,72) 46
(22,72) (21,72) 86
(22,72) (23,72) 12
(23,72) (22,72) 115
(23,72) (24,72) 490
(24,72) (23,72) 190
(24,72) (25,72) 227
(25,72) (24,72) 49
(25,72) (26,72) 97
(26,72) (25,72) 183
(26,72) (27,72) 464
(27,72) (26,72) 158
(27,72) (28,72) 208
(28,72) (27,72) 416
(28,72) (29,72) 441
(29,72) (28,72) 191
(29,72) (30,72) 33
(30,72) (29,72) 124
(30,72) (31,72) 93
(31,72) (30,72) 382
(31,72) (32,72) 18
(32,72) (31,72) 98
(32,72) (33,72) 351
(33,72) (32,72) 206
(33,72) (34,72) 260
(34,72) (33,72) 287
(34,72) (35,72) 420
(35,72) (34,72) 497
(35,72) (36,72) 304
(36,72) (35,72) 22
(36,72) (37,72) 55
(37,72) (36,72) 181
(37,72) (38,72) 60
(38,72) (37,72) 148
(38,72) (39,72) 446
(39,72) (38,72) 13
(39,72) (40,72) 43
(40,72) (39,72) 254
(40,72) (41,72) 465
(41,72) (40,72) 135
(41,72) (42,72) 110
(42,72) (41,72) 361
(42,72) (43,72) 143
(43,72) (42,72) 295
(43,72) (44,72) 156
(44,72) (43,72) 77
(44,72) (45,72) 309
(45,72) (44,72) 373
(45,72) (46,72) 483
(46,72) (45,72) 454
(46,72) (47,72) 103
(47,72) (46,72) 184
(47,72) (48,72) 309
(48,72) (47,72) 203
(48,72) (49,72) 62
(49,72) (48,72) 131
(49,72) (50,72) 302
(50,72) (49,72) 136
(50,72) (51,72) 464
(51,72) (50,72) 409
(51,72) (52,72) 230
(52,72) (51,72) 35
(52,72) (53,72) 83
(53,72) (52,72) 454
(53,72) (54,72) 307
(54,72) (53,72) 43
(54,72) (55,72) 165
(55,72) (54,72) 64
(55,72) (56,72) 85
(56,72) (55,72) 443
(56,72) (57,72) 10
(57,72) (56,72) 248
(57,72) (58,72) 34
(58,72) (57,72) 274
(58,72) (59,72) 268
(59,72) (58,72) 311
(59,72) (60,72) 167
(60,72) (59,72) 499
(60,72) (61,72) 279
(61,72) (60,72) 353
(61,72) (62,72) 56
(62,72) (61,72) 183
(62,72) (63,72) 129
(63,72) (62,72) 133
(63,72) (64,72) 164
(64,72) (63,72) 499
(64,72) (65,72) 413
(65,72) (64,72) 177
(65,72) (66,72) 291
(66,72) (65,72) 213
(66,72) (67,72) 364
(67,72) (66,72) 378
(67,72) (68,72) 425
(68,72) (67,72) 227
(68,72) (69,72) 197
(69,72) (68,72) 265
(69,72) (70,72) 462
(70,72) (69,72) 12
(70,72) (71,72) 362
(71,72) (70,72) 169
(71,72) (72,72) 157
(72,72) (71,72) 418
(72,72) (73,72) 493
(73,72) (72,72) 21
(73,72) (74,72) 247
(74,72) (73,72) 485
(74,72) (75,72) 473
(75,72) (74,72) 269
(75,72) (76,72) 223
(76,72) (75,72) 378
(76,72) (77,72) 402
(77,72) (76,72) 349
(77,72) (78,72) 211
(78,72) (77,72) 496
(78,72) (79,72) 395
(79,72) (78,72) 30
(79,72) (80,72) 430
(80,72) (79,72) 216
(80,72) (81,72) 49
(81,72) (80,72) 458
(81,72) (82,72) 125
(82,72) (81,72) 263
(82,72) (83,72) 354
(83,72) (82,72) 371
(83,72) (84,72) 149
(84,72) (83,72) 330
(84,72) (85,72) 365
(85,72) (84,72) 284
(85,72) (86,72) 210
(86,72) (85,72) 54
(86,72) (87,72) 46
(87,72) (86,72) 207
(87,72) (88,72) 142
(88,72) (87,72) 246
(88,72) (89,72) 38
(89,72) (88,72) 251
(89,72) (90,72) 138
(90,72) (89,72) 174
(90,72) (91,72) 380
(91,72) (90,72) 326
(91,72) (92,72) 226
(92,72) (91,72) 322
(92,72) (93,72) 288
(93,72) (92,72) 491
(93,72) (94,72) 493
(94,72) (93,72) 224
(94,72) (95,72) 352
(95,72) (94,72) 283
(95,72) (96,72) 163
(96,72) (95,72) 287
(96,72) (97,72) 449
(97,72) (96,72) 337
(97,72) (98,72) 50
(98,72) (97,72) 300
(98,72) (99,72) 12
(99,72) (98,72) 56
(99,72) (100,72) 136
(100,72) (99,72) 499
(100,72) (101,72) 10
(101,72) (100,72) 269
(101,72) (102,72) 95
(102,72) (101,72) 76
(102,72) (103,72) 47
(103,72) (102,72) 31
(103,72) (104,72) 352
(104,72) (103,72) 293
(104,72) (105,72) 107
(105,72) (104,72) 436
(105,72) (106,72) 87
(106,72) (105,72) 153
(106,72) (107,72) 139
(107,72) (106,72) 205
(107,72) (108,72) 443
(108,72) (107,72) 2
(108,72) (109,72) 181
(109,72) (108,72) 117
(109,72) (110,72) 454
(110,72) (109,72) 442
(110,72) (111,72) 386
(111,72) (110,72) 251
(111,72) (112,72) 207
(112,72) (111,72) 319
(112,72) (113,72) 230
(113,72) (112,72) 338
(113,72) (114,72) 211
(114,72) (113,72) 410
(114,72) (115,72) 140
(115,72) (114,72) 10
(115,72) (116,72) 368
(116,72) (115,72) 467
(116,72) (117,72) 201
(117,72) (116,72) 481
(117,72) (118,72) 177
(118,72) (117,72) 404
(118,72) (119,72) 303
(119,72) (118,72) 272
(119,72) (120,72) 172
(120,72) (119,72) 467
(120,72) (121,72) 465
(121,72) (120,72) 265
(121,72) (122,72) 413
(122,72) (121,72) 58
(122,72) (123,72) 236
(123,72) (122,72) 250
(123,72) (124,72) 403
(124,72) (123,72) 310
(124,72) (125,72) 186
(125,72) (124,72) 164
(125,72) (126,72) 257
(126,72) (125,72) 228
(126,72) (127,72) 88
(127,72) (126,72) 354
(127,72) (128,72) 359
(128,72) (127,72) 189
(128,72) (129,72) 376
(129,72) (128,72) 264
(129,72) (130,72) 104
(130,72) (129,72) 372
(130,72) (131,72) 472
(131,72) (130,72) 24
(131,72) (132,72) 80
(132,72) (131,72) 294
(132,72) (133,72) 429
(133,72) (132,72) 412
(133,72) (134,72) 371
(134,72) (133,72) 25
(134,72) (135,72) 136
(135,72) (134,72) 142
(135,72) (136,72) 289
(136,72) (135,72) 390
(136,72) (137,72) 175
(137,72) (136,72) 186
(137,72) (138,72) 297
(138,72) (137,72) 154
(138,72) (139,72) 425
(139,72) (138,72) 122
(139,72) (140,72) 109
(140,72) (139,72) 376
(140,72) (141,72) 183
(141,72) (140,72) 412
(141,72) (142,72) 8
(142,72) (141,72) 65
(142,72) (143,72) 246
(143,72) (142,72) 288
(143,72) (144,72) 326
(144,72) (143,72) 461
(144,72) (145,72) 298
(145,72) (144,72) 485
(145,72) (146,72) 233
(146,72) (145,72) 70
(146,72) (147,72) 178
(147,72) (146,72) 99
(147,72) (148,72) 213
(148,72) (147,72) 171
(148,72) (149,72) 323
(149,72) (148,72) 55
(149,72) (150,72) 3
(150,72) (149,72) 123
(150,72) (151,72) 168
(151,72) (150,72) 402
(151,72) (152,72) 191
(152,72) (151,72) 44
(152,72) (153,72) 494
(153,72) (152,72) 91
(153,72) (154,72) 239
(154,72) (153,72) 459
(154,72) (155,72) 484
(155,72) (154,72) 477
(155,72) (156,72) 49
(156,72) (155,72) 194
(156,72) (157,72) 403
(157,72) (156,72) 277
(157,72) (158,72) 17
(158,72) (157,72) 302
(158,72) (159,72) 184
(159,72) (158,72) 230
(159,72) (160,72) 104
(160,72) (159,72) 106
(160,72) (161,72) 216
(161,72) (160,72) 315
(161,72) (162,72) 253
(162,72) (161,72) 84
(162,72) (163,72) 233
(163,72) (162,72) 146
(163,72) (164,72) 489
(164,72) (163,72) 327
(164,72) (165,72) 134
(165,72) (164,72) 11
(165,72) (166,72) 315
(166,72) (165,72) 351
(166,72) (167,72) 373
(167,72) (166,72) 116
(167,72) (168,72) 378
(168,72) (167,72) 106
(168,72) (169,72) 193
(169,72) (168,72) 420
(169,72) (170,72) 379
(170,72) (169,72) 11
(170,72) (171,72) 483
(171,72) (170,72) 325
(171,72) (172,72) 99
(172,72) (171,72) 121
(172,72) (173,72) 46
(173,72) (172,72) 59
(173,72) (174,72) 149
(174,72) (173,72) 405
(174,72) (175,72) 350
(175,72) (174,72) 480
(175,72) (176,72) 206
(176,72) (175,72) 165
(176,72) (177,72) 148
(177,72) (176,72) 159
(177,72) (178,72) 2
(178,72) (177,72) 323
(178,72) (179,72) 76
(179,72) (178,72) 489
(179,72) (180,72) 10
(180,72) (179,72) 278
(180,72) (181,72) 439
(181,72) (180,72) 147
(181,72) (182,72) 419
(182,72) (181,72) 403
(182,72) (183,72) 85
(183,72) (182,72) 278
(183,72) (184,72) 415
(184,72) (183,72) 103
(184,72) (185,72) 298
(185,72) (184,72) 341
(185,72) (186,72) 301
(186,72) (185,72) 277
(186,72) (187,72) 229
(187,72) (186,72) 233
(187,72) (188,72) 148
(188,72) (187,72) 72
(188,72) (189,72) 1
(189,72) (188,72) 382
(189,72) (190,72) 399
(190,72) (189,72) 436
(1,73) (2,73) 368
(2,73) (1,73) 241
(2,73) (3,73) 7
(3,73) (2,73) 354
(3,73) (4,73) 283
(4,73) (3,73) 214
(4,73) (5,73) 362
(5,73) (4,73) 77
(5,73) (6,73) 465
(6,73) (5,73) 149
(6,73) (7,73) 216
(7,73) (6,73) 67
(7,73) (8,73) 241
(8,73) (7,73) 78
(8,73) (9,73) 205
(9,73) (8,73) 57
(9,73) (10,73) 66
(10,73) (9,73) 178
(10,73) (11,73) 29
(11,73) (10,73) 160
(11,73) (12,73) 489
(12,73) (11,73) 385
(12,73) (13,73) 308
(13,73) (12,73) 445
(13,73) (14,73) 125
(14,73) (13,73) 302
(14,73) (15,73) 115
(15,73) (14,73) 104
(15,73) (16,73) 308
(16,73) (15,73) 498
(16,73) (17,73) 53
(17,73) (16,73) 446
(17,73) (18,73) 318
(18,73) (17,73) 65
(18,73) (19,73) 95
(19,73) (18,73) 56
(19,73) (20,73) 183
(20,73) (19,73) 370
(20,73) (21,73) 17
(21,73) (20,73) 472
(21,73) (22,73) 195
(22,73) (21,73) 293
(22,73) (23,73) 341
(23,73) (22,73) 283
(23,73) (24,73) 141
(24,73) (23,73) 440
(24,73) (25,73) 159
(25,73) (24,73) 84
(25,73) (26,73) 86
(26,73) (25,73) 240
(26,73) (27,73) 256
(27,73) (26,73) 73
(27,73) (28,73) 435
(28,73) (27,73) 422
(28,73) (29,73) 426
(29,73) (28,73) 56
(29,73) (30,73) 165
(30,73) (29,73) 2
(30,73) (31,73) 116
(31,73) (30,73) 421
(31,73) (32,73) 170
(32,73) (31,73) 79
(32,73) (33,73) 369
(33,73) (32,73) 319
(33,73) (34,73) 445
(34,73) (33,73) 301
(34,73) (35,73) 330
(35,73) (34,73) 228
(35,73) (36,73) 176
(36,73) (35,73) 388
(36,73) (37,73) 453
(37,73) (36,73) 243
(37,73) (38,73) 261
(38,73) (37,73) 474
(38,73) (39,73) 287
(39,73) (38,73) 97
(39,73) (40,73) 371
(40,73) (39,73) 408
(40,73) (41,73) 470
(41,73) (40,73) 220
(41,73) (42,73) 343
(42,73) (41,73) 339
(42,73) (43,73) 449
(43,73) (42,73) 5
(43,73) (44,73) 211
(44,73) (43,73) 82
(44,73) (45,73) 184
(45,73) (44,73) 316
(45,73) (46,73) 176
(46,73) (45,73) 56
(46,73) (47,73) 99
(47,73) (46,73) 430
(47,73) (48,73) 176
(48,73) (47,73) 224
(48,73) (49,73) 16
(49,73) (48,73) 371
(49,73) (50,73) 351
(50,73) (49,73) 224
(50,73) (51,73) 73
(51,73) (50,73) 462
(51,73) (52,73) 309
(52,73) (51,73) 8
(52,73) (53,73) 372
(53,73) (52,73) 446
(53,73) (54,73) 97
(54,73) (53,73) 363
(54,73) (55,73) 141
(55,73) (54,73) 266
(55,73) (56,73) 22
(56,73) (55,73) 404
(56,73) (57,73) 190
(57,73) (56,73) 197
(57,73) (58,73) 299
(58,73) (57,73) 343
(58,73) (59,73) 343
(59,73) (58,73) 481
(59,73) (60,73) 334
(60,73) (59,73) 471
(60,73) (61,73) 5
(61,73) (60,73) 227
(61,73) (62,73) 2
(62,73) (61,73) 45
(62,73) (63,73) 365
(63,73) (62,73) 136
(63,73) (64,73) 157
(64,73) (63,73) 403
(64,73) (65,73) 458
(65,73) (64,73) 334
(65,73) (66,73) 493
(66,73) (65,73) 26
(66,73) (67,73) 307
(67,73) (66,73) 37
(67,73) (68,73) 103
(68,73) (67,73) 385
(68,73) (69,73) 128
(69,73) (68,73) 405
(69,73) (70,73) 410
(70,73) (69,73) 497
(70,73) (71,73) 80
(71,73) (70,73) 230
(71,73) (72,73) 218
(72,73) (71,73) 322
(72,73) (73,73) 267
(73,73) (72,73) 459
(73,73) (74,73) 489
(74,73) (73,73) 257
(74,73) (75,73) 270
(75,73) (74,73) 440
(75,73) (76,73) 208
(76,73) (75,73) 235
(76,73) (77,73) 200
(77,73) (76,73) 147
(77,73) (78,73) 291
(78,73) (77,73) 128
(78,73) (79,73) 353
(79,73) (78,73) 263
(79,73) (80,73) 498
(80,73) (79,73) 458
(80,73) (81,73) 403
(81,73) (80,73) 380
(81,73) (82,73) 291
(82,73) (81,73) 264
(82,73) (83,73) 136
(83,73) (82,73) 318
(83,73) (84,73) 261
(84,73) (83,73) 377
(84,73) (85,73) 66
(85,73) (84,73) 52
(85,73) (86,73) 228
(86,73) (85,73) 147
(86,73) (87,73) 182
(87,73) (86,73) 61
(87,73) (88,73) 256
(88,73) (87,73) 28
(88,73) (89,73) 253
(89,73) (88,73) 219
(89,73) (90,73) 185
(90,73) (89,73) 308
(90,73) (91,73) 430
(91,73) (90,73) 92
(91,73) (92,73) 240
(92,73) (91,73) 363
(92,73) (93,73) 104
(93,73) (92,73) 358
(93,73) (94,73) 123
(94,73) (93,73) 402
(94,73) (95,73) 279
(95,73) (94,73) 214
(95,73) (96,73) 398
(96,73) (95,73) 106
(96,73) (97,73) 410
(97,73) (96,73) 250
(97,73) (98,73) 73
(98,73) (97,73) 201
(98,73) (99,73) 176
(99,73) (98,73) 284
(99,73) (100,73) 92
(100,73) (99,73) 387
(100,73) (101,73) 481
(101,73) (100,73) 468
(101,73) (102,73) 455
(102,73) (101,73) 461
(102,73) (103,73) 345
(103,73) (102,73) 306
(103,73) (104,73) 152
(104,73) (103,73) 260
(104,73) (105,73) 175
(105,73) (104,73) 140
(105,73) (106,73) 78
(106,73) (105,73) 492
(106,73) (107,73) 232
(107,73) (106,73) 235
(107,73) (108,73) 430
(108,73) (107,73) 287
(108,73) (109,73) 166
(109,73) (108,73) 415
(109,73) (110,73) 281
(110,73) (109,73) 398
(110,73) (111,73) 20
(111,73) (110,73) 82
(111,73) (112,73) 122
(112,73) (111,73) 499
(112,73) (113,73) 392
(113,73) (112,73) 475
(113,73) (114,73) 140
(114,73) (113,73) 74
(114,73) (115,73) 172
(115,73) (114,73) 133
(115,73) (116,73) 127
(116,73) (115,73) 210
(116,73) (117,73) 236
(117,73) (116,73) 259
(117,73) (118,73) 131
(118,73) (117,73) 139
(118,73) (119,73) 352
(119,73) (118,73) 294
(119,73) (120,73) 101
(120,73) (119,73) 99
(120,73) (121,73) 474
(121,73) (120,73) 437
(121,73) (122,73) 182
(122,73) (121,73) 286
(122,73) (123,73) 7
(123,73) (122,73) 121
(123,73) (124,73) 219
(124,73) (123,73) 379
(124,73) (125,73) 146
(125,73) (124,73) 166
(125,73) (126,73) 275
(126,73) (125,73) 68
(126,73) (127,73) 307
(127,73) (126,73) 323
(127,73) (128,73) 221
(128,73) (127,73) 461
(128,73) (129,73) 293
(129,73) (128,73) 226
(129,73) (130,73) 454
(130,73) (129,73) 270
(130,73) (131,73) 63
(131,73) (130,73) 175
(131,73) (132,73) 191
(132,73) (131,73) 296
(132,73) (133,73) 438
(133,73) (132,73) 11
(133,73) (134,73) 204
(134,73) (133,73) 415
(134,73) (135,73) 4
(135,73) (134,73) 16
(135,73) (136,73) 403
(136,73) (135,73) 253
(136,73) (137,73) 270
(137,73) (136,73) 200
(137,73) (138,73) 380
(138,73) (137,73) 293
(138,73) (139,73) 463
(139,73) (138,73) 436
(139,73) (140,73) 159
(140,73) (139,73) 143
(140,73) (141,73) 344
(141,73) (140,73) 340
(141,73) (142,73) 204
(142,73) (141,73) 245
(142,73) (143,73) 376
(143,73) (142,73) 92
(143,73) (144,73) 224
(144,73) (143,73) 164
(144,73) (145,73) 197
(145,73) (144,73) 37
(145,73) (146,73) 476
(146,73) (145,73) 190
(146,73) (147,73) 462
(147,73) (146,73) 178
(147,73) (148,73) 243
(148,73) (147,73) 315
(148,73) (149,73) 496
(149,73) (148,73) 127
(149,73) (150,73) 62
(150,73) (149,73) 270
(150,73) (151,73) 16
(151,73) (150,73) 141
(151,73) (152,73) 96
(152,73) (151,73) 50
(152,73) (153,73) 230
(153,73) (152,73) 196
(153,73) (154,73) 216
(154,73) (153,73) 6
(154,73) (155,73) 380
(155,73) (154,73) 13
(155,73) (156,73) 141
(156,73) (155,73) 187
(156,73) (157,73) 107
(157,73) (156,73) 199
(157,73) (158,73) 320
(158,73) (157,73) 196
(158,73) (159,73) 260
(159,73) (158,73) 46
(159,73) (160,73) 299
(160,73) (159,73) 216
(160,73) (161,73) 171
(161,73) (160,73) 348
(161,73) (162,73) 47
(162,73) (161,73) 185
(162,73) (163,73) 43
(163,73) (162,73) 267
(163,73) (164,73) 356
(164,73) (163,73) 76
(164,73) (165,73) 106
(165,73) (164,73) 411
(165,73) (166,73) 57
(166,73) (165,73) 170
(166,73) (167,73) 496
(167,73) (166,73) 141
(167,73) (168,73) 137
(168,73) (167,73) 402
(168,73) (169,73) 236
(169,73) (168,73) 386
(169,73) (170,73) 370
(170,73) (169,73) 20
(170,73) (171,73) 7
(171,73) (170,73) 499
(171,73) (172,73) 266
(172,73) (171,73) 374
(172,73) (173,73) 404
(173,73) (172,73) 441
(173,73) (174,73) 175
(174,73) (173,73) 214
(174,73) (175,73) 345
(175,73) (174,73) 449
(175,73) (176,73) 400
(176,73) (175,73) 133
(176,73) (177,73) 41
(177,73) (176,73) 241
(177,73) (178,73) 465
(178,73) (177,73) 423
(178,73) (179,73) 88
(179,73) (178,73) 482
(179,73) (180,73) 354
(180,73) (179,73) 415
(180,73) (181,73) 495
(181,73) (180,73) 411
(181,73) (182,73) 217
(182,73) (181,73) 378
(182,73) (183,73) 264
(183,73) (182,73) 195
(183,73) (184,73) 384
(184,73) (183,73) 121
(184,73) (185,73) 178
(185,73) (184,73) 420
(185,73) (186,73) 18
(186,73) (185,73) 252
(186,73) (187,73) 51
(187,73) (186,73) 16
(187,73) (188,73) 97
(188,73) (187,73) 478
(188,73) (189,73) 27
(189,73) (188,73) 321
(189,73) (190,73) 185
(190,73) (189,73) 38
(1,74) (2,74) 377
(2,74) (1,74) 96
(2,74) (3,74) 230
(3,74) (2,74) 279
(3,74) (4,74) 337
(4,74) (3,74) 193
(4,74) (5,74) 200
(5,74) (4,74) 405
(5,74) (6,74) 400
(6,74) (5,74) 67
(6,74) (7,74) 68
(7,74) (6,74) 168
(7,74) (8,74) 433
(8,74) (7,74) 76
(8,74) (9,74) 486
(9,74) (8,74) 323
(9,74) (10,74) 157
(10,74) (9,74) 84
(10,74) (11,74) 429
(11,74) (10,74) 114
(11,74) (12,74) 113
(12,74) (11,74) 216
(12,74) (13,74) 252
(13,74) (12,74) 313
(13,74) (14,74) 373
(14,74) (13,74) 481
(14,74) (15,74) 467
(15,74) (14,74) 157
(15,74) (16,74) 84
(16,74) (15,74) 63
(16,74) (17,74) 319
(17,74) (16,74) 256
(17,74) (18,74) 20
(18,74) (17,74) 48
(18,74) (19,74) 375
(19,74) (18,74) 393
(19,74) (20,74) 496
(20,74) (19,74) 213
(20,74) (21,74) 102
(21,74) (20,74) 106
(21,74) (22,74) 208
(22,74) (21,74) 29
(22,74) (23,74) 274
(23,74) (22,74) 31
(23,74) (24,74) 286
(24,74) (23,74) 116
(24,74) (25,74) 336
(25,74) (24,74) 220
(25,74) (26,74) 490
(26,74) (25,74) 336
(26,74) (27,74) 151
(27,74) (26,74) 27
(27,74) (28,74) 401
(28,74) (27,74) 440
(28,74) (29,74) 456
(29,74) (28,74) 479
(29,74) (30,74) 475
(30,74) (29,74) 42
(30,74) (31,74) 111
(31,74) (30,74) 73
(31,74) (32,74) 231
(32,74) (31,74) 15
(32,74) (33,74) 291
(33,74) (32,74) 209
(33,74) (34,74) 360
(34,74) (33,74) 324
(34,74) (35,74) 263
(35,74) (34,74) 293
(35,74) (36,74) 9
(36,74) (35,74) 196
(36,74) (37,74) 273
(37,74) (36,74) 182
(37,74) (38,74) 259
(38,74) (37,74) 149
(38,74) (39,74) 357
(39,74) (38,74) 500
(39,74) (40,74) 275
(40,74) (39,74) 277
(40,74) (41,74) 243
(41,74) (40,74) 130
(41,74) (42,74) 339
(42,74) (41,74) 103
(42,74) (43,74) 343
(43,74) (42,74) 110
(43,74) (44,74) 493
(44,74) (43,74) 18
(44,74) (45,74) 410
(45,74) (44,74) 283
(45,74) (46,74) 179
(46,74) (45,74) 398
(46,74) (47,74) 114
(47,74) (46,74) 192
(47,74) (48,74) 471
(48,74) (47,74) 253
(48,74) (49,74) 406
(49,74) (48,74) 312
(49,74) (50,74) 387
(50,74) (49,74) 169
(50,74) (51,74) 360
(51,74) (50,74) 377
(51,74) (52,74) 490
(52,74) (51,74) 118
(52,74) (53,74) 431
(53,74) (52,74) 190
(53,74) (54,74) 489
(54,74) (53,74) 186
(54,74) (55,74) 469
(55,74) (54,74) 235
(55,74) (56,74) 348
(56,74) (55,74) 274
(56,74) (57,74) 403
(57,74) (56,74) 123
(57,74) (58,74) 333
(58,74) (57,74) 276
(58,74) (59,74) 413
(59,74) (58,74) 245
(59,74) (60,74) 63
(60,74) (59,74) 197
(60,74) (61,74) 238
(61,74) (60,74) 232
(61,74) (62,74) 464
(62,74) (61,74) 10
(62,74) (63,74) 35
(63,74) (62,74) 343
(63,74) (64,74) 49
(64,74) (63,74) 194
(64,74) (65,74) 384
(65,74) (64,74) 274
(65,74) (66,74) 200
(66,74) (65,74) 259
(66,74) (67,74) 259
(67,74) (66,74) 499
(67,74) (68,74) 189
(68,74) (67,74) 147
(68,74) (69,74) 142
(69,74) (68,74) 386
(69,74) (70,74) 478
(70,74) (69,74) 370
(70,74) (71,74) 341
(71,74) (70,74) 24
(71,74) (72,74) 396
(72,74) (71,74) 119
(72,74) (73,74) 72
(73,74) (72,74) 498
(73,74) (74,74) 314
(74,74) (73,74) 255
(74,74) (75,74) 143
(75,74) (74,74) 486
(75,74) (76,74) 129
(76,74) (75,74) 281
