s (1,1) 311
(193,55) (192,55) 418
(193,55) (194,55) 491
(194,55) (193,55) 339
(194,55) (195,55) 156
(195,55) (194,55) 213
(195,55) (196,55) 234
(196,55) (195,55) 145
(196,55) (197,55) 220
(197,55) (196,55) 362
(197,55) (198,55) 192
(198,55) (197,55) 95
(198,55) (199,55) 147
(199,55) (198,55) 355
(199,55) (200,55) 95
(200,55) (199,55) 483
(200,55) (201,55) 305
(201,55) (200,55) 279
(201,55) (202,55) 317
(202,55) (201,55) 299
(202,55) (203,55) 319
(203,55) (202,55) 265
(203,55) (204,55) 133
(204,55) (203,55) 446
(204,55) (205,55) 252
(205,55) (204,55) 472
(205,55) (206,55) 490
(206,55) (205,55) 109
(206,55) (207,55) 128
(207,55) (206,55) 211
(207,55) (208,55) 161
(208,55) (207,55) 182
(208,55) (209,55) 256
(209,55) (208,55) 9
(209,55) (210,55) 296
(210,55) (209,55) 143
(210,55) (211,55) 485
(211,55) (210,55) 425
(211,55) (212,55) 105
(212,55) (211,55) 411
(212,55) (213,55) 382
(213,55) (212,55) 274
(213,55) (214,55) 378
(214,55) (213,55) 147
(214,55) (215,55) 378
(215,55) (214,55) 281
(215,55) (216,55) 76
(216,55) (215,55) 52
(216,55) (217,55) 82
(217,55) (216,55) 444
(217,55) (218,55) 283
(218,55) (217,55) 441
(218,55) (219,55) 293
(219,55) (218,55) 222
(219,55) (220,55) 68
(220,55) (219,55) 420
(1,56) (2,56) 339
(2,56) (1,56) 44
(2,56) (3,56) 470
(3,56) (2,56) 478
(3,56) (4,56) 491
(4,56) (3,56) 305
(4,56) (5,56) 55
(5,56) (4,56) 349
(5,56) (6,56) 294
(6,56) (5,56) 225
(6,56) (7,56) 50
(7,56) (6,56) 93
(7,56) (8,56) 296
(8,56) (7,56) 453
(8,56) (9,56) 93
(9,56) (8,56) 386
(9,56) (10,56) 351
(10,56) (9,56) 246
(10,56) (11,56) 233
(11,56) (10,56) 282
(11,56) (12,56) 326
(12,56) (11,56) 47
(12,56) (13,56) 192
(13,56) (12,56) 471
(13,56) (14,56) 31
(14,56) (13,56) 39
(14,56) (15,56) 136
(15,56) (14,56) 292
(15,56) (16,56) 434
(16,56) (15,56) 340
(16,56) (17,56) 198
(17,56) (16,56) 297
(17,56) (18,56) 86
(18,56) (17,56) 451
(18,56) (19,56) 13
(19,56) (18,56) 192
(19,56) (20,56) 467
(20,56) (19,56) 324
(20,56) (21,56) 396
(21,56) (20,56) 492
(21,56) (22,56) 350
(22,56) (21,56) 93
(22,56) (23,56) 108
(23,56) (22,56) 78
(23,56) (24,56) 24
(24,56) (23,56) 230
(24,56) (25,56) 198
(25,56) (24,56) 283
(25,56) (26,56) 469
(26,56) (25,56) 273
(26,56) (27,56) 358
(27,56) (26,56) 357
(27,56) (28,56) 118
(28,56) (27,56) 337
(28,56) (29,56) 396
(29,56) (28,56) 103
(29,56) (30,56) 267
(30,56) (29,56) 41
(30,56) (31,56) 432
(31,56) (30,56) 476
(31,56) (32,56) 275
(32,56) (31,56) 163
(32,56) (33,56) 323
(33,56) (32,56) 482
(33,56) (34,56) 197
(34,56) (33,56) 334
(34,56) (35,56) 268
(35,56) (34,56) 368
(35,56) (36,56) 131
(36,56) (35,56) 305
(36,56) (37,56) 177
(37,56) (36,56) 91
(37,56) (38,56) 210
(38,56) (37,56) 109
(38,56) (39,56) 62
(39,56) (38,56) 297
(39,56) (40,56) 310
(40,56) (39,56) 499
(40,56) (41,56) 384
(41,56) (40,56) 240
(41,56) (42,56) 10
(42,56) (41,56) 312
(42,56) (43,56) 308
(43,56) (42,56) 347
(43,56) (44,56) 184
(44,56) (43,56) 411
(44,56) (45,56) 119
(45,56) (44,56) 458
(45,56) (46,56) 5
(46,56) (45,56) 345
(46,56) (47,56) 181
(47,56) (46,56) 224
(47,56) (48,56) 83
(48,56) (47,56) 247
(48,56) (49,56) 111
(49,56) (48,56) 377
(49,56) (50,56) 292
(50,56) (49,56) 435
(50,56) (51,56) 390
(51,56) (50,56) 146
(51,56) (52,56) 248
(52,56) (51,56) 216
(52,56) (53,56) 402
(53,56) (52,56) 283
(53,56) (54,56) 416
(54,56) (53,56) 330
(54,56) (55,56) 428
(55,56) (54,56) 311
(55,56) (56,56) 289
(56,56) (55,56) 195
(56,56) (57,56) 83
(57,56) (56,56) 431
(57,56) (58,56) 253
(58,56) (57,56) 109
(58,56) (59,56) 402
(59,56) (58,56) 85
(59,56) (60,56) 28
(60,56) (59,56) 436
(60,56) (61,56) 203
(61,56) (60,56) 171
(61,56) (62,56) 459
(62,56) (61,56) 155
(62,56) (63,56) 357
(63,56) (62,56) 173
(63,56) (64,56) 310
(64,56) (63,56) 383
(64,56) (65,56) 89
(65,56) (64,56) 264
(65,56) (66,56) 135
(66,56) (65,56) 281
(66,56) (67,56) 375
(67,56) (66,56) 377
(67,56) (68,56) 241
(68,56) (67,56) 429
(68,56) (69,56) 119
(69,56) (68,56) 374
(69,56) (70,56) 299
(70,56) (69,56) 335
(70,56) (71,56) 50
(71,56) (70,56) 12
(71,56) (72,56) 190
(72,56) (71,56) 82
(72,56) (73,56) 426
(73,56) (72,56) 115
(73,56) (74,56) 21
(74,56) (73,56) 288
(74,56) (75,56) 279
(75,56) (74,56) 107
(75,56) (76,56) 47
(76,56) (75,56) 474
(76,56) (77,56) 154
(77,56) (76,56) 335
(77,56) (78,56) 256
(78,56) (77,56) 4
(78,56) (79,56) 4
(79,56) (78,56) 11
(79,56) (80,56) 145
(80,56) (79,56) 33
(80,56) (81,56) 374
(81,56) (80,56) 18
(81,56) (82,56) 159
(82,56) (81,56) 449
(82,56) (83,56) 103
(83,56) (82,56) 486
(83,56) (84,56) 170
(84,56) (83,56) 236
(84,56) (85,56) 144
(85,56) (84,56) 322
(85,56) (86,56) 91
(86,56) (85,56) 161
(86,56) (87,56) 229
(87,56) (86,56) 8
(87,56) (88,56) 353
(88,56) (87,56) 467
(88,56) (89,56) 202
(89,56) (88,56) 120
(89,56) (90,56) 96
(90,56) (89,56) 180
(90,56) (91,56) 436
(91,56) (90,56) 192
(91,56) (92,56) 136
(92,56) (91,56) 211
(92,56) (93,56) 90
(93,56) (92,56) 140
(93,56) (94,56) 116
(94,56) (93,56) 176
(94,56) (95,56) 372
(95,56) (94,56) 361
(95,56) (96,56) 344
(96,56) (95,56) 104
(96,56) (97,56) 418
(97,56) (96,56) 391
(97,56) (98,56) 50
(98,56) (97,56) 405
(98,56) (99,56) 439
(99,56) (98,56) 101
(99,56) (100,56) 465
(100,56) (99,56) 381
(100,56) (101,56) 76
(101,56) (100,56) 6
(101,56) (102,56) 87
(102,56) (101,56) 251
(102,56) (103,56) 100
(103,56) (102,56) 154
(103,56) (104,56) 441
(104,56) (103,56) 476
(104,56) (105,56) 483
(105,56) (104,56) 90
(105,56) (106,56) 81
(106,56) (105,56) 229
(106,56) (107,56) 143
(107,56) (106,56) 73
(107,56) (108,56) 96
(108,56) (107,56) 425
(108,56) (109,56) 223
(109,56) (108,56) 236
(109,56) (110,56) 218
(110,56) (109,56) 37
(110,56) (111,56) 59
(111,56) (110,56) 464
(111,56) (112,56) 186
(112,56) (111,56) 235
(112,56) (113,56) 85
(113,56) (112,56) 135
(113,56) (114,56) 117
(114,56) (113,56) 237
(114,56) (115,56) 42
(115,56) (114,56) 41
(115,56) (116,56) 415
(116,56) (115,56) 488
(116,56) (117,56) 44
(117,56) (116,56) 374
(117,56) (118,56) 213
(118,56) (117,56) 454
(118,56) (119,56) 92
(119,56) (118,56) 331
(119,56) (120,56) 282
(120,56) (119,56) 327
(120,56) (121,56) 49
(121,56) (120,56) 193
(121,56) (122,56) 387
(122,56) (121,56) 16
(122,56) (123,56) 279
(123,56) (122,56) 241
(123,56) (124,56) 63
(124,56) (123,56) 210
(124,56) (125,56) 327
(125,56) (124,56) 121
(125,56) (126,56) 68
(126,56) (125,56) 334
(126,56) (127,56) 496
(127,56) (126,56) 312
(127,56) (128,56) 360
(128,56) (127,56) 23
(128,56) (129,56) 139
(129,56) (128,56) 243
(129,56) (130,56) 144
(130,56) (129,56) 376
(130,56) (131,56) 292
(131,56) (130,56) 43
(131,56) (132,56) 59
(132,56) (131,56) 413
(132,56) (133,56) 296
(133,56) (132,56) 91
(133,56) (134,56) 48
(134,56) (133,56) 496
(134,56) (135,56) 187
(135,56) (134,56) 422
(135,56) (136,56) 309
(136,56) (135,56) 286
(136,56) (137,56) 467
(137,56) (136,56) 190
(137,56) (138,56) 288
(138,56) (137,56) 80
(138,56) (139,56) 369
(139,56) (138,56) 54
(139,56) (140,56) 460
(140,56) (139,56) 475
(140,56) (141,56) 164
(141,56) (140,56) 145
(141,56) (142,56) 253
(142,56) (141,56) 144
(142,56) (143,56) 331
(143,56) (142,56) 268
(143,56) (144,56) 153
(144,56) (143,56) 65
(144,56) (145,56) 463
(145,56) (144,56) 269
(145,56) (146,56) 3
(146,56) (145,56) 230
(146,56) (147,56) 369
(147,56) (146,56) 135
(147,56) (148,56) 282
(148,56) (147,56) 287
(148,56) (149,56) 20
(149,56) (148,56) 291
(149,56) (150,56) 368
(150,56) (149,56) 492
(150,56) (151,56) 119
(151,56) (150,56) 448
(151,56) (152,56) 70
(152,56) (151,56) 431
(152,56) (153,56) 303
(153,56) (152,56) 423
(153,56) (154,56) 175
(154,56) (153,56) 105
(154,56) (155,56) 35
(155,56) (154,56) 418
(155,56) (156,56) 15
(156,56) (155,56) 372
(156,56) (157,56) 99
(157,56) (156,56) 39
(157,56) (158,56) 201
(158,56) (157,56) 489
(158,56) (159,56) 93
(159,56) (158,56) 477
(159,56) (160,56) 298
(160,56) (159,56) 179
(160,56) (161,56) 66
(161,56) (160,56) 479
(161,56) (162,56) 259
(162,56) (161,56) 16
(162,56) (163,56) 94
(163,56) (162,56) 488
(163,56) (164,56) 319
(164,56) (163,56) 432
(164,56) (165,56) 307
(165,56) (164,56) 104
(165,56) (166,56) 389
(166,56) (165,56) 455
(166,56) (167,56) 108
(167,56) (166,56) 85
(167,56) (168,56) 284
(168,56) (167,56) 319
(168,56) (169,56) 35
(169,56) (168,56) 82
(169,56) (170,56) 444
(170,56) (169,56) 440
(170,56) (171,56) 423
(171,56) (170,56) 53
(171,56) (172,56) 333
(172,56) (171,56) 173
(172,56) (173,56) 224
(173,56) (172,56) 464
(173,56) (174,56) 480
(174,56) (173,56) 325
(174,56) (175,56) 17
(175,56) (174,56) 107
(175,56) (176,56) 307
(176,56) (175,56) 158
(176,56) (177,56) 372
(177,56) (176,56) 388
(177,56) (178,56) 286
(178,56) (177,56) 41
(178,56) (179,56) 126
(179,56) (178,56) 239
(179,56) (180,56) 464
(180,56) (179,56) 106
(180,56) (181,56) 255
(181,56) (180,56) 369
(181,56) (182,56) 207
(182,56) (181,56) 355
(182,56) (183,56) 288
(183,56) (182,56) 357
(183,56) (184,56) 83
(184,56) (183,56) 134
(184,56) (185,56) 404
(185,56) (184,56) 454
(185,56) (186,56) 178
(186,56) (185,56) 200
(186,56) (187,56) 336
(187,56) (186,56) 132
(187,56) (188,56) 310
(188,56) (187,56) 234
(188,56) (189,56) 331
(189,56) (188,56) 126
(189,56) (190,56) 446
(190,56) (189,56) 198
(190,56) (191,56) 419
(191,56) (190,56) 121
(191,56) (192,56) 198
(192,56) (191,56) 434
(192,56) (193,56) 369
(193,56) (192,56) 440
(193,56) (194,56) 385
(194,56) (193,56) 261
(194,56) (195,56) 74
(195,56) (194,56) 228
(195,56) (196,56) 125
(196,56) (195,56) 355
(196,56) (197,56) 2
(197,56) (196,56) 30
(197,56) (198,56) 278
(198,56) (197,56) 232
(198,56) (199,56) 133
(199,56) (198,56) 139
(199,56) (200,56) 444
(200,56) (199,56) 284
(200,56) (201,56) 113
(201,56) (200,56) 175
(201,56) (202,56) 311
(202,56) (201,56) 246
(202,56) (203,56) 475
(203,56) (202,56) 455
(203,56) (204,56) 85
(204,56) (203,56) 479
(204,56) (205,56) 235
(205,56) (204,56) 78
(205,56) (206,56) 231
(206,56) (205,56) 227
(206,56) (207,56) 231
(207,56) (206,56) 408
(207,56) (208,56) 2
(208,56) (207,56) 235
(208,56) (209,56) 233
(209,56) (208,56) 419
(209,56) (210,56) 149
(210,56) (209,56) 401
(210,56) (211,56) 72
(211,56) (210,56) 242
(211,56) (212,56) 451
(212,56) (211,56) 261
(212,56) (213,56) 204
(213,56) (212,56) 115
(213,56) (214,56) 166
(214,56) (213,56) 437
(214,56) (215,56) 354
(215,56) (214,56) 412
(215,56) (216,56) 487
(216,56) (215,56) 469
(216,56) (217,56) 220
(217,56) (216,56) 417
(217,56) (218,56) 490
(218,56) (217,56) 333
(218,56) (219,56) 351
(219,56) (218,56) 210
(219,56) (220,56) 395
(220,56) (219,56) 488
(1,57) (2,57) 298
(2,57) (1,57) 477
(2,57) (3,57) 283
(3,57) (2,57) 25
(3,57) (4,57) 82
(4,57) (3,57) 28
(4,57) (5,57) 273
(5,57) (4,57) 13
(5,57) (6,57) 435
(6,57) (5,57) 437
(6,57) (7,57) 172
(7,57) (6,57) 197
(7,57) (8,57) 494
(8,57) (7,57) 258
(8,57) (9,57) 45
(9,57) (8,57) 297
(9,57) (10,57) 3
(10,57) (9,57) 56
(10,57) (11,57) 331
(11,57) (10,57) 446
(11,57) (12,57) 115
(12,57) (11,57) 63
(12,57) (13,57) 339
(13,57) (12,57) 157
(13,57) (14,57) 175
(14,57) (13,57) 309
(14,57) (15,57) 275
(15,57) (14,57) 214
(15,57) (16,57) 116
(16,57) (15,57) 100
(16,57) (17,57) 107
(17,57) (16,57) 420
(17,57) (18,57) 294
(18,57) (17,57) 314
(18,57) (19,57) 302
(19,57) (18,57) 146
(19,57) (20,57) 279
(20,57) (19,57) 352
(20,57) (21,57) 91
(21,57) (20,57) 135
(21,57) (22,57) 68
(22,57) (21,57) 435
(22,57) (23,57) 488
(23,57) (22,57) 183
(23,57) (24,57) 259
(24,57) (23,57) 15
(24,57) (25,57) 96
(25,57) (24,57) 67
(25,57) (26,57) 13
(26,57) (25,57) 77
(26,57) (27,57) 205
(27,57) (26,57) 52
(27,57) (28,57) 117
(28,57) (27,57) 181
(28,57) (29,57) 461
(29,57) (28,57) 31
(29,57) (30,57) 443
(30,57) (29,57) 257
(30,57) (31,57) 318
(31,57) (30,57) 336
(31,57) (32,57) 442
(32,57) (31,57) 170
(32,57) (33,57) 398
(33,57) (32,57) 249
(33,57) (34,57) 187
(34,57) (33,57) 77
(34,57) (35,57) 208
(35,57) (34,57) 434
(35,57) (36,57) 6
(36,57) (35,57) 49
(36,57) (37,57) 225
(37,57) (36,57) 19
(37,57) (38,57) 24
(38,57) (37,57) 331
(38,57) (39,57) 319
(39,57) (38,57) 389
(39,57) (40,57) 16
(40,57) (39,57) 91
(40,57) (41,57) 408
(41,57) (40,57) 455
(41,57) (42,57) 224
(42,57) (41,57) 387
(42,57) (43,57) 344
(43,57) (42,57) 70
(43,57) (44,57) 23
(44,57) (43,57) 10
(44,57) (45,57) 216
(45,57) (44,57) 441
(45,57) (46,57) 88
(46,57) (45,57) 451
(46,57) (47,57) 39
(47,57) (46,57) 251
(47,57) (48,57) 126
(48,57) (47,57) 440
(48,57) (49,57) 243
(49,57) (48,57) 177
(49,57) (50,57) 459
(50,57) (49,57) 122
(50,57) (51,57) 229
(51,57) (50,57) 235
(51,57) (52,57) 368
(52,57) (51,57) 234
(52,57) (53,57) 179
(53,57) (52,57) 339
(53,57) (54,57) 335
(54,57) (53,57) 339
(54,57) (55,57) 23
(55,57) (54,57) 459
(55,57) (56,57) 460
(56,57) (55,57) 211
(56,57) (57,57) 436
(57,57) (56,57) 373
(57,57) (58,57) 322
(58,57) (57,57) 85
(58,57) (59,57) 312
(59,57) (58,57) 372
(59,57) (60,57) 449
(60,57) (59,57) 393
(60,57) (61,57) 37
(61,57) (60,57) 133
(61,57) (62,57) 229
(62,57) (61,57) 114
(62,57) (63,57) 454
(63,57) (62,57) 32
(63,57) (64,57) 115
(64,57) (63,57) 497
(64,57) (65,57) 67
(65,57) (64,57) 201
(65,57) (66,57) 72
(66,57) (65,57) 325
(66,57) (67,57) 57
(67,57) (66,57) 276
(67,57) (68,57) 124
(68,57) (67,57) 45
(68,57) (69,57) 56
(69,57) (68,57) 497
(69,57) (70,57) 312
(70,57) (69,57) 54
(70,57) (71,57) 498
(71,57) (70,57) 308
(71,57) (72,57) 191
(72,57) (71,57) 218
(72,57) (73,57) 80
(73,57) (72,57) 101
(73,57) (74,57) 499
(74,57) (73,57) 319
(74,57) (75,57) 457
(75,57) (74,57) 195
(75,57) (76,57) 164
(76,57) (75,57) 383
(76,57) (77,57) 111
(77,57) (76,57) 417
(77,57) (78,57) 63
(78,57) (77,57) 382
(78,57) (79,57) 311
(79,57) (78,57) 22
(79,57) (80,57) 113
(80,57) (79,57) 142
(80,57) (81,57) 113
(81,57) (80,57) 470
(81,57) (82,57) 351
(82,57) (81,57) 151
(82,57) (83,57) 273
(83,57) (82,57) 438
(83,57) (84,57) 406
(84,57) (83,57) 300
(84,57) (85,57) 196
(85,57) (84,57) 31
(85,57) (86,57) 348
(86,57) (85,57) 284
(86,57) (87,57) 378
(87,57) (86,57) 344
(87,57) (88,57) 153
(88,57) (87,57) 358
(88,57) (89,57) 278
(89,57) (88,57) 279
(89,57) (90,57) 265
(90,57) (89,57) 9
(90,57) (91,57) 12
(91,57) (90,57) 419
(91,57) (92,57) 347
(92,57) (91,57) 224
(92,57) (93,57) 459
(93,57) (92,57) 275
(93,57) (94,57) 215
(94,57) (93,57) 435
(94,57) (95,57) 398
(95,57) (94,57) 434
(95,57) (96,57) 348
(96,57) (95,57) 486
(96,57) (97,57) 142
(97,57) (96,57) 190
(97,57) (98,57) 52
(98,57) (97,57) 90
(98,57) (99,57) 151
(99,57) (98,57) 359
(99,57) (100,57) 310
(100,57) (99,57) 403
(100,57) (101,57) 149
(101,57) (100,57) 458
(101,57) (102,57) 15
(102,57) (101,57) 46
(102,57) (103,57) 389
(103,57) (102,57) 368
(103,57) (104,57) 407
(104,57) (103,57) 44
(104,57) (105,57) 255
(105,57) (104,57) 10
(105,57) (106,57) 26
(106,57) (105,57) 171
(106,57) (107,57) 323
(107,57) (106,57) 362
(107,57) (108,57) 138
(108,57) (107,57) 203
(108,57) (109,57) 461
(109,57) (108,57) 20
(109,57) (110,57) 482
(110,57) (109,57) 214
(110,57) (111,57) 363
(111,57) (110,57) 34
(111,57) (112,57) 269
(112,57) (111,57) 366
(112,57) (113,57) 477
(113,57) (112,57) 22
(113,57) (114,57) 139
(114,57) (113,57) 428
(114,57) (115,57) 16
(115,57) (114,57) 227
(115,57) (116,57) 209
(116,57) (115,57) 335
(116,57) (117,57) 40
(117,57) (116,57) 259
(117,57) (118,57) 141
(118,57) (117,57) 294
(118,57) (119,57) 405
(119,57) (118,57) 199
(119,57) (120,57) 336
(120,57) (119,57) 275
(120,57) (121,57) 441
(121,57) (120,57) 84
(121,57) (122,57) 367
(122,57) (121,57) 421
(122,57) (123,57) 487
(123,57) (122,57) 315
(123,57) (124,57) 21
(124,57) (123,57) 309
(124,57) (125,57) 140
(125,57) (124,57) 416
(125,57) (126,57) 239
(126,57) (125,57) 425
(126,57) (127,57) 150
(127,57) (126,57) 313
(127,57) (128,57) 459
(128,57) (127,57) 98
(128,57) (129,57) 435
(129,57) (128,57) 130
(129,57) (130,57) 255
(130,57) (129,57) 264
(130,57) (131,57) 496
(131,57) (130,57) 57
(131,57) (132,57) 254
(132,57) (131,57) 64
(132,57) (133,57) 307
(133,57) (132,57) 436
(133,57) (134,57) 109
(134,57) (133,57) 270
(134,57) (135,57) 461
(135,57) (134,57) 26
(135,57) (136,57) 96
(136,57) (135,57) 285
(136,57) (137,57) 368
(137,57) (136,57) 227
(137,57) (138,57) 468
(138,57) (137,57) 244
(138,57) (139,57) 36
(139,57) (138,57) 335
(139,57) (140,57) 405
(140,57) (139,57) 10
(140,57) (141,57) 68
(141,57) (140,57) 119
(141,57) (142,57) 368
(142,57) (141,57) 138
(142,57) (143,57) 152
(143,57) (142,57) 177
(143,57) (144,57) 278
(144,57) (143,57) 453
(144,57) (145,57) 216
(145,57) (144,57) 310
(145,57) (146,57) 402
(146,57) (145,57) 234
(146,57) (147,57) 268
(147,57) (146,57) 453
(147,57) (148,57) 101
(148,57) (147,57) 274
(148,57) (149,57) 62
(149,57) (148,57) 302
(149,57) (150,57) 453
(150,57) (149,57) 244
(150,57) (151,57) 144
(151,57) (150,57) 424
(151,57) (152,57) 183
(152,57) (151,57) 51
(152,57) (153,57) 339
(153,57) (152,57) 500
(153,57) (154,57) 401
(154,57) (153,57) 182
(154,57) (155,57) 379
(155,57) (154,57) 308
(155,57) (156,57) 332
(156,57) (155,57) 209
(156,57) (157,57) 230
(157,57) (156,57) 421
(157,57) (158,57) 39
(158,57) (157,57) 128
(158,57) (159,57) 11
(159,57) (158,57) 18
(159,57) (160,57) 167
(160,57) (159,57) 73
(160,57) (161,57) 211
(161,57) (160,57) 333
(161,57) (162,57) 102
(162,57) (161,57) 174
(162,57) (163,57) 202
(163,57) (162,57) 251
(163,57) (164,57) 67
(164,57) (163,57) 196
(164,57) (165,57) 112
(165,57) (164,57) 332
(165,57) (166,57) 371
(166,57) (165,57) 418
(166,57) (167,57) 32
(167,57) (166,57) 317
(167,57) (168,57) 206
(168,57) (167,57) 224
(168,57) (169,57) 355
(169,57) (168,57) 112
(169,57) (170,57) 273
(170,57) (169,57) 369
(170,57) (171,57) 222
(171,57) (170,57) 309
(171,57) (172,57) 301
(172,57) (171,57) 143
(172,57) (173,57) 190
(173,57) (172,57) 274
(173,57) (174,57) 390
(174,57) (173,57) 439
(174,57) (175,57) 256
(175,57) (174,57) 276
(175,57) (176,57) 193
(176,57) (175,57) 411
(176,57) (177,57) 480
(177,57) (176,57) 369
(177,57) (178,57) 92
(178,57) (177,57) 425
(178,57) (179,57) 243
(179,57) (178,57) 112
(179,57) (180,57) 355
(180,57) (179,57) 315
(180,57) (181,57) 86
(181,57) (180,57) 64
(181,57) (182,57) 80
(182,57) (181,57) 15
(182,57) (183,57) 28
(183,57) (182,57) 446
(183,57) (184,57) 276
(184,57) (183,57) 430
(184,57) (185,57) 483
(185,57) (184,57) 73
(185,57) (186,57) 157
(186,57) (185,57) 328
(186,57) (187,57) 470
(187,57) (186,57) 499
(187,57) (188,57) 1
(188,57) (187,57) 264
(188,57) (189,57) 127
(189,57) (188,57) 358
(189,57) (190,57) 89
(190,57) (189,57) 15
(190,57) (191,57) 195
(191,57) (190,57) 164
(191,57) (192,57) 280
(192,57) (191,57) 310
(192,57) (193,57) 348
(193,57) (192,57) 301
(193,57) (194,57) 127
(194,57) (193,57) 485
(194,57) (195,57) 356
(195,57) (194,57) 476
(195,57) (196,57) 273
(196,57) (195,57) 62
(196,57) (197,57) 39
(197,57) (196,57) 393
(197,57) (198,57) 439
(198,57) (197,57) 343
(198,57) (199,57) 343
(199,57) (198,57) 106
(199,57) (200,57) 289
(200,57) (199,57) 30
(200,57) (201,57) 340
(201,57) (200,57) 484
(201,57) (202,57) 253
(202,57) (201,57) 487
(202,57) (203,57) 308
(203,57) (202,57) 125
(203,57) (204,57) 374
(204,57) (203,57) 343
(204,57) (205,57) 29
(205,57) (204,57) 76
(205,57) (206,57) 306
(206,57) (205,57) 248
(206,57) (207,57) 65
(207,57) (206,57) 130
(207,57) (208,57) 220
(208,57) (207,57) 244
(208,57) (209,57) 407
(209,57) (208,57) 404
(209,57) (210,57) 424
(210,57) (209,57) 424
(210,57) (211,57) 291
(211,57) (210,57) 374
(211,57) (212,57) 21
(212,57) (211,57) 406
(212,57) (213,57) 280
(213,57) (212,57) 27
(213,57) (214,57) 226
(214,57) (213,57) 443
(214,57) (215,57) 403
(215,57) (214,57) 46
(215,57) (216,57) 198
(216,57) (215,57) 111
(216,57) (217,57) 130
(217,57) (216,57) 453
(217,57) (218,57) 41
(218,57) (217,57) 482
(218,57) (219,57) 14
(219,57) (218,57) 128
(219,57) (220,57) 123
(220,57) (219,57) 305
(1,58) (2,58) 253
(2,58) (1,58) 414
(2,58) (3,58) 215
(3,58) (2,58) 282
(3,58) (4,58) 404
(4,58) (3,58) 241
(4,58) (5,58) 86
(5,58) (4,58) 310
(5,58) (6,58) 104
(6,58) (5,58) 404
(6,58) (7,58) 424
(7,58) (6,58) 25
(7,58) (8,58) 318
(8,58) (7,58) 366
(8,58) (9,58) 356
(9,58) (8,58) 319
(9,58) (10,58) 381
(10,58) (9,58) 285
(10,58) (11,58) 219
(11,58) (10,58) 401
(11,58) (12,58) 275
(12,58) (11,58) 153
(12,58) (13,58) 150
(13,58) (12,58) 186
(13,58) (14,58) 123
(14,58) (13,58) 144
(14,58) (15,58) 77
(15,58) (14,58) 42
(15,58) (16,58) 322
(16,58) (15,58) 131
(16,58) (17,58) 96
(17,58) (16,58) 186
(17,58) (18,58) 387
(18,58) (17,58) 494
(18,58) (19,58) 497
(19,58) (18,58) 290
(19,58) (20,58) 37
(20,58) (19,58) 217
(20,58) (21,58) 129
(21,58) (20,58) 151
(21,58) (22,58) 128
(22,58) (21,58) 327
(22,58) (23,58) 221
(23,58) (22,58) 372
(23,58) (24,58) 343
(24,58) (23,58) 369
(24,58) (25,58) 289
(25,58) (24,58) 432
(25,58) (26,58) 89
(26,58) (25,58) 404
(26,58) (27,58) 231
(27,58) (26,58) 351
(27,58) (28,58) 175
(28,58) (27,58) 463
(28,58) (29,58) 233
(29,58) (28,58) 167
(29,58) (30,58) 74
(30,58) (29,58) 404
(30,58) (31,58) 312
(31,58) (30,58) 13
(31,58) (32,58) 94
(32,58) (31,58) 90
(32,58) (33,58) 150
(33,58) (32,58) 301
(33,58) (34,58) 482
(34,58) (33,58) 226
(34,58) (35,58) 128
(35,58) (34,58) 115
(35,58) (36,58) 77
(36,58) (35,58) 362
(36,58) (37,58) 305
(37,58) (36,58) 432
(37,58) (38,58) 282
(38,58) (37,58) 262
(38,58) (39,58) 139
(39,58) (38,58) 305
(39,58) (40,58) 424
(40,58) (39,58) 50
(40,58) (41,58) 312
(41,58) (40,58) 243
(41,58) (42,58) 244
(42,58) (41,58) 189
(42,58) (43,58) 266
(43,58) (42,58) 152
(43,58) (44,58) 351
(44,58) (43,58) 297
(44,58) (45,58) 143
(45,58) (44,58) 245
(45,58) (46,58) 341
(46,58) (45,58) 339
(46,58) (47,58) 319
(47,58) (46,58) 65
(47,58) (48,58) 492
(48,58) (47,58) 34
(48,58) (49,58) 4
(49,58) (48,58) 63
(49,58) (50,58) 239
(50,58) (49,58) 184
(50,58) (51,58) 384
(51,58) (50,58) 221
(51,58) (52,58) 30
(52,58) (51,58) 109
(52,58) (53,58) 155
(53,58) (52,58) 385
(53,58) (54,58) 307
(54,58) (53,58) 41
(54,58) (55,58) 212
(55,58) (54,58) 144
(55,58) (56,58) 279
(56,58) (55,58) 489
(56,58) (57,58) 45
(57,58) (56,58) 425
(57,58) (58,58) 483
(58,58) (57,58) 370
(58,58) (59,58) 451
(59,58) (58,58) 180
(59,58) (60,58) 447
(60,58) (59,58) 398
(60,58) (61,58) 437
(61,58) (60,58) 313
(61,58) (62,58) 268
(62,58) (61,58) 199
(62,58) (63,58) 242
(63,58) (62,58) 473
(63,58) (64,58) 274
(64,58) (63,58) 50
(64,58) (65,58) 378
(65,58) (64,58) 448
(65,58) (66,58) 261
(66,58) (65,58) 173
(66,58) (67,58) 101
(67,58) (66,58) 64
(67,58) (68,58) 378
(68,58) (67,58) 258
(68,58) (69,58) 122
(69,58) (68,58) 253
(69,58) (70,58) 282
(70,58) (69,58) 252
(70,58) (71,58) 298
(71,58) (70,58) 138
(71,58) (72,58) 46
(72,58) (71,58) 55
(72,58) (73,58) 225
(73,58) (72,58) 73
(73,58) (74,58) 353
